link_id,tick,traffic_share,jammed_flag,planet_a,planet_b,traffic_percentage,traffic_bucket,high_traffic_share,jammed_int,hist_attack_rate
Caelum-Fenix,321,0.02447,0,Caelum,Fenix,2.45,very_low,0,0,0.07960199004975124
Boreas-Fenix,387,0.01225,1,Boreas,Fenix,1.23,very_low,0,1,0.10353535353535354
Caelum-Elysium,110,0.09585,0,Caelum,Elysium,9.59,low,0,0,0.08208955223880597
Boreas-Elysium,166,0.26429,0,Boreas,Elysium,26.43,high,1,0,0.08933002481389578
Caelum-Dawn,495,0.20027,1,Caelum,Dawn,20.03,high,1,1,0.06666666666666667
Elysium-Fenix,143,0.0834330688935281,0,Elysium,Fenix,8.34,low,0,0,0.06666666666666667
Aegis-Dawn,35,0.03939,0,Aegis,Dawn,3.94,very_low,0,0,0.08607594936708861
Dawn-Fenix,84,0.05997,1,Dawn,Fenix,6.0,low,0,1,0.07512953367875648
Boreas-Dawn,236,0.09312,0,Boreas,Dawn,9.31,low,0,0,0.0761904761904762
Elysium-Fenix,14,0.02732,0,Elysium,Fenix,2.73,very_low,0,0,0.06666666666666667
Caelum-Fenix,174,0.06352,0,Caelum,Fenix,6.35,low,0,0,0.07960199004975124
Dawn-Elysium,124,0.02136,0,Dawn,Elysium,2.14,very_low,0,0,0.07637231503579953
Aegis-Dawn,177,0.00754,0,Aegis,Dawn,0.75,very_low,0,0,0.08607594936708861
Aegis-Dawn,22,0.12769,0,Aegis,Dawn,12.77,medium,0,0,0.08607594936708861
Elysium-Fenix,191,0.29331,0,Elysium,Fenix,29.33,high,1,0,0.06666666666666667
Aegis-Boreas,207,0.0834330688935281,1,Aegis,Boreas,8.34,low,0,1,0.115
Elysium-Fenix,161,0.10231,0,Elysium,Fenix,10.23,medium,0,0,0.06666666666666667
Caelum-Fenix,378,0.00205,0,Caelum,Fenix,0.2,very_low,0,0,0.07960199004975124
Dawn-Fenix,404,0.03789,0,Dawn,Fenix,3.79,very_low,0,0,0.07512953367875648
Boreas-Fenix,289,0.09046,0,Boreas,Fenix,9.05,low,0,0,0.10353535353535354
Boreas-Elysium,54,0.05475,0,Boreas,Elysium,5.48,low,0,0,0.08933002481389578
Dawn-Elysium,274,0.07712,0,Dawn,Elysium,7.71,low,0,0,0.07637231503579953
Aegis-Dawn,230,0.02492,0,Aegis,Dawn,2.49,very_low,0,0,0.08607594936708861
Boreas-Elysium,185,0.07724,0,Boreas,Elysium,7.72,low,0,0,0.08933002481389578
Caelum-Elysium,67,0.28945,0,Caelum,Elysium,28.94,high,1,0,0.08208955223880597
Dawn-Fenix,339,0.09352,0,Dawn,Fenix,9.35,low,0,0,0.07512953367875648
Dawn-Fenix,117,0.16532,0,Dawn,Fenix,16.53,medium,0,0,0.07512953367875648
Caelum-Elysium,82,0.40036,0,Caelum,Elysium,40.04,very_high,1,0,0.08208955223880597
Aegis-Elysium,479,0.0654,0,Aegis,Elysium,6.54,low,0,0,0.06801007556675064
Caelum-Elysium,57,0.099,0,Caelum,Elysium,9.9,low,0,0,0.08208955223880597
Aegis-Elysium,2,0.32428,0,Aegis,Elysium,32.43,high,1,0,0.06801007556675064
Caelum-Elysium,425,0.04514,0,Caelum,Elysium,4.51,very_low,0,0,0.08208955223880597
Aegis-Boreas,71,0.0531,1,Aegis,Boreas,5.31,low,0,1,0.115
Boreas-Elysium,479,0.04613,0,Boreas,Elysium,4.61,very_low,0,0,0.08933002481389578
Caelum-Dawn,400,0.0232,0,Caelum,Dawn,2.32,very_low,0,0,0.06666666666666667
Dawn-Elysium,353,0.0834330688935281,0,Dawn,Elysium,8.34,low,0,0,0.07637231503579953
Aegis-Boreas,270,0.02344,0,Aegis,Boreas,2.34,very_low,0,0,0.115
Aegis-Elysium,448,0.02478,0,Aegis,Elysium,2.48,very_low,0,0,0.06801007556675064
Caelum-Fenix,177,0.0304,0,Caelum,Fenix,3.04,very_low,0,0,0.07960199004975124
Boreas-Dawn,481,0.09551,0,Boreas,Dawn,9.55,low,0,0,0.0761904761904762
Boreas-Elysium,431,0.22532,0,Boreas,Elysium,22.53,high,1,0,0.08933002481389578
Dawn-Elysium,320,0.00701,0,Dawn,Elysium,0.7,very_low,0,0,0.07637231503579953
Boreas-Elysium,243,0.00223,0,Boreas,Elysium,0.22,very_low,0,0,0.08933002481389578
Dawn-Elysium,134,0.13433,0,Dawn,Elysium,13.43,medium,0,0,0.07637231503579953
Dawn-Elysium,495,0.07097,0,Dawn,Elysium,7.1,low,0,0,0.07637231503579953
Caelum-Fenix,111,0.14602,0,Caelum,Fenix,14.6,medium,0,0,0.07960199004975124
Dawn-Elysium,69,0.12383,0,Dawn,Elysium,12.38,medium,0,0,0.07637231503579953
Caelum-Dawn,274,0.0414,0,Caelum,Dawn,4.14,very_low,0,0,0.06666666666666667
Aegis-Boreas,394,0.22476,1,Aegis,Boreas,22.48,high,1,1,0.115
Aegis-Dawn,136,0.24169,0,Aegis,Dawn,24.17,high,1,0,0.08607594936708861
Boreas-Fenix,240,0.1024,0,Boreas,Fenix,10.24,medium,0,0,0.10353535353535354
Caelum-Elysium,38,0.14788,0,Caelum,Elysium,14.79,medium,0,0,0.08208955223880597
Boreas-Fenix,199,0.0064,0,Boreas,Fenix,0.64,very_low,0,0,0.10353535353535354
Caelum-Fenix,339,0.04947,0,Caelum,Fenix,4.95,very_low,0,0,0.07960199004975124
Boreas-Fenix,473,0.31039,0,Boreas,Fenix,31.04,high,1,0,0.10353535353535354
Boreas-Fenix,84,0.06756,0,Boreas,Fenix,6.76,low,0,0,0.10353535353535354
Caelum-Dawn,41,0.04665,0,Caelum,Dawn,4.66,very_low,0,0,0.06666666666666667
Boreas-Fenix,118,0.04265,0,Boreas,Fenix,4.26,very_low,0,0,0.10353535353535354
Aegis-Boreas,101,0.0834330688935281,0,Aegis,Boreas,8.34,low,0,0,0.115
Boreas-Fenix,200,0.0021,0,Boreas,Fenix,0.21,very_low,0,0,0.10353535353535354
Caelum-Fenix,367,0.07721,0,Caelum,Fenix,7.72,low,0,0,0.07960199004975124
Elysium-Fenix,216,0.11242,0,Elysium,Fenix,11.24,medium,0,0,0.06666666666666667
Caelum-Fenix,476,0.30783,0,Caelum,Fenix,30.78,high,1,0,0.07960199004975124
Boreas-Dawn,475,0.0142,0,Boreas,Dawn,1.42,very_low,0,0,0.0761904761904762
Aegis-Boreas,120,0.07083,0,Aegis,Boreas,7.08,low,0,0,0.115
Aegis-Elysium,198,0.02258,0,Aegis,Elysium,2.26,very_low,0,0,0.06801007556675064
Caelum-Elysium,308,0.05582,0,Caelum,Elysium,5.58,low,0,0,0.08208955223880597
Caelum-Dawn,230,0.10996,0,Caelum,Dawn,11.0,medium,0,0,0.06666666666666667
Boreas-Elysium,211,0.07922,0,Boreas,Elysium,7.92,low,0,0,0.08933002481389578
Boreas-Fenix,305,0.0579,0,Boreas,Fenix,5.79,low,0,0,0.10353535353535354
Dawn-Elysium,470,0.26678,0,Dawn,Elysium,26.68,high,1,0,0.07637231503579953
Boreas-Dawn,141,0.03069,0,Boreas,Dawn,3.07,very_low,0,0,0.0761904761904762
Boreas-Dawn,11,0.09087,0,Boreas,Dawn,9.09,low,0,0,0.0761904761904762
Aegis-Boreas,245,0.15444,0,Aegis,Boreas,15.44,medium,0,0,0.115
Caelum-Elysium,223,0.16531,0,Caelum,Elysium,16.53,medium,0,0,0.08208955223880597
Dawn-Elysium,142,0.00096,0,Dawn,Elysium,0.1,very_low,0,0,0.07637231503579953
Caelum-Elysium,45,0.16156,0,Caelum,Elysium,16.16,medium,0,0,0.08208955223880597
Caelum-Fenix,195,0.13295,0,Caelum,Fenix,13.3,medium,0,0,0.07960199004975124
Boreas-Elysium,131,0.00221,0,Boreas,Elysium,0.22,very_low,0,0,0.08933002481389578
Boreas-Dawn,278,0.03509,0,Boreas,Dawn,3.51,very_low,0,0,0.0761904761904762
Dawn-Elysium,309,0.1359,0,Dawn,Elysium,13.59,medium,0,0,0.07637231503579953
Elysium-Fenix,416,0.04921,1,Elysium,Fenix,4.92,very_low,0,1,0.06666666666666667
Boreas-Fenix,52,0.03359,0,Boreas,Fenix,3.36,very_low,0,0,0.10353535353535354
Aegis-Boreas,232,0.2774,1,Aegis,Boreas,27.74,high,1,1,0.115
Boreas-Dawn,492,0.25304,0,Boreas,Dawn,25.3,high,1,0,0.0761904761904762
Dawn-Fenix,53,0.13887,0,Dawn,Fenix,13.89,medium,0,0,0.07512953367875648
Caelum-Elysium,131,0.02542,0,Caelum,Elysium,2.54,very_low,0,0,0.08208955223880597
Caelum-Elysium,346,0.05011,0,Caelum,Elysium,5.01,low,0,0,0.08208955223880597
Caelum-Dawn,387,0.05029,0,Caelum,Dawn,5.03,low,0,0,0.06666666666666667
Caelum-Elysium,165,0.01083,0,Caelum,Elysium,1.08,very_low,0,0,0.08208955223880597
Aegis-Boreas,367,0.36003,0,Aegis,Boreas,36.0,very_high,1,0,0.115
Boreas-Elysium,158,0.09106,1,Boreas,Elysium,9.11,low,0,1,0.08933002481389578
Boreas-Fenix,476,0.06245,0,Boreas,Fenix,6.24,low,0,0,0.10353535353535354
Boreas-Fenix,462,0.08918,0,Boreas,Fenix,8.92,low,0,0,0.10353535353535354
Boreas-Dawn,74,0.03898,0,Boreas,Dawn,3.9,very_low,0,0,0.0761904761904762
Boreas-Elysium,210,0.05564,0,Boreas,Elysium,5.56,low,0,0,0.08933002481389578
Boreas-Dawn,303,0.0189,0,Boreas,Dawn,1.89,very_low,0,0,0.0761904761904762
Boreas-Elysium,218,0.03456,0,Boreas,Elysium,3.46,very_low,0,0,0.08933002481389578
Elysium-Fenix,235,0.06966,1,Elysium,Fenix,6.97,low,0,1,0.06666666666666667
Dawn-Fenix,331,0.04433,0,Dawn,Fenix,4.43,very_low,0,0,0.07512953367875648
Aegis-Dawn,1,0.02802,0,Aegis,Dawn,2.8,very_low,0,0,0.08607594936708861
Caelum-Fenix,92,0.15349,0,Caelum,Fenix,15.35,medium,0,0,0.07960199004975124
Caelum-Dawn,90,0.07267,0,Caelum,Dawn,7.27,low,0,0,0.06666666666666667
Boreas-Dawn,25,0.04919,0,Boreas,Dawn,4.92,very_low,0,0,0.0761904761904762
Boreas-Dawn,176,0.13595,0,Boreas,Dawn,13.6,medium,0,0,0.0761904761904762
Dawn-Fenix,290,0.04917,1,Dawn,Fenix,4.92,very_low,0,1,0.07512953367875648
Dawn-Elysium,75,0.00171,0,Dawn,Elysium,0.17,very_low,0,0,0.07637231503579953
Boreas-Elysium,53,0.05289,0,Boreas,Elysium,5.29,low,0,0,0.08933002481389578
Aegis-Boreas,112,0.10509,0,Aegis,Boreas,10.51,medium,0,0,0.115
Caelum-Fenix,42,0.22551,0,Caelum,Fenix,22.55,high,1,0,0.07960199004975124
Boreas-Dawn,424,0.08287,0,Boreas,Dawn,8.29,low,0,0,0.0761904761904762
Aegis-Dawn,54,0.09617,0,Aegis,Dawn,9.62,low,0,0,0.08607594936708861
Elysium-Fenix,395,0.12133,0,Elysium,Fenix,12.13,medium,0,0,0.06666666666666667
Caelum-Dawn,81,0.01088,0,Caelum,Dawn,1.09,very_low,0,0,0.06666666666666667
Aegis-Dawn,272,0.0834330688935281,0,Aegis,Dawn,8.34,low,0,0,0.08607594936708861
Aegis-Boreas,492,0.07157,0,Aegis,Boreas,7.16,low,0,0,0.115
Aegis-Boreas,459,0.14702,0,Aegis,Boreas,14.7,medium,0,0,0.115
Caelum-Fenix,74,0.07276,0,Caelum,Fenix,7.28,low,0,0,0.07960199004975124
Aegis-Boreas,164,0.02832,0,Aegis,Boreas,2.83,very_low,0,0,0.115
Caelum-Dawn,38,0.09206,0,Caelum,Dawn,9.21,low,0,0,0.06666666666666667
Elysium-Fenix,184,0.05622,1,Elysium,Fenix,5.62,low,0,1,0.06666666666666667
Caelum-Dawn,332,0.03193,0,Caelum,Dawn,3.19,very_low,0,0,0.06666666666666667
Dawn-Elysium,144,0.02686,0,Dawn,Elysium,2.69,very_low,0,0,0.07637231503579953
Caelum-Dawn,417,0.12932,0,Caelum,Dawn,12.93,medium,0,0,0.06666666666666667
Caelum-Dawn,91,0.05535,0,Caelum,Dawn,5.54,low,0,0,0.06666666666666667
Aegis-Boreas,176,0.01707,0,Aegis,Boreas,1.71,very_low,0,0,0.115
Caelum-Dawn,152,0.05121,0,Caelum,Dawn,5.12,low,0,0,0.06666666666666667
Caelum-Dawn,147,0.11617,1,Caelum,Dawn,11.62,medium,0,1,0.06666666666666667
Aegis-Dawn,441,0.09969,0,Aegis,Dawn,9.97,low,0,0,0.08607594936708861
Boreas-Fenix,242,0.01816,0,Boreas,Fenix,1.82,very_low,0,0,0.10353535353535354
Aegis-Elysium,5,0.02045,0,Aegis,Elysium,2.04,very_low,0,0,0.06801007556675064
Caelum-Elysium,83,0.16698,0,Caelum,Elysium,16.7,medium,0,0,0.08208955223880597
Caelum-Elysium,336,0.05657,0,Caelum,Elysium,5.66,low,0,0,0.08208955223880597
Aegis-Dawn,386,0.07062,0,Aegis,Dawn,7.06,low,0,0,0.08607594936708861
Boreas-Fenix,388,0.01593,0,Boreas,Fenix,1.59,very_low,0,0,0.10353535353535354
Dawn-Fenix,488,0.15867,0,Dawn,Fenix,15.87,medium,0,0,0.07512953367875648
Caelum-Dawn,349,0.0785,0,Caelum,Dawn,7.85,low,0,0,0.06666666666666667
Boreas-Dawn,362,0.02803,0,Boreas,Dawn,2.8,very_low,0,0,0.0761904761904762
Caelum-Dawn,394,0.02892,0,Caelum,Dawn,2.89,very_low,0,0,0.06666666666666667
Boreas-Elysium,202,0.09603,0,Boreas,Elysium,9.6,low,0,0,0.08933002481389578
Aegis-Dawn,265,0.01427,0,Aegis,Dawn,1.43,very_low,0,0,0.08607594936708861
Caelum-Elysium,378,0.01138,0,Caelum,Elysium,1.14,very_low,0,0,0.08208955223880597
Elysium-Fenix,63,0.00976,0,Elysium,Fenix,0.98,very_low,0,0,0.06666666666666667
Caelum-Elysium,452,0.06183,0,Caelum,Elysium,6.18,low,0,0,0.08208955223880597
Aegis-Boreas,421,0.09724,0,Aegis,Boreas,9.72,low,0,0,0.115
Caelum-Fenix,477,0.14752,0,Caelum,Fenix,14.75,medium,0,0,0.07960199004975124
Aegis-Dawn,95,0.18929,1,Aegis,Dawn,18.93,medium,0,1,0.08607594936708861
Aegis-Elysium,129,0.01683,0,Aegis,Elysium,1.68,very_low,0,0,0.06801007556675064
Boreas-Elysium,172,0.01189,0,Boreas,Elysium,1.19,very_low,0,0,0.08933002481389578
Elysium-Fenix,118,0.11741,0,Elysium,Fenix,11.74,medium,0,0,0.06666666666666667
Boreas-Dawn,267,0.03443,1,Boreas,Dawn,3.44,very_low,0,1,0.0761904761904762
Boreas-Elysium,183,0.01699,0,Boreas,Elysium,1.7,very_low,0,0,0.08933002481389578
Caelum-Dawn,494,0.02419,0,Caelum,Dawn,2.42,very_low,0,0,0.06666666666666667
Aegis-Elysium,42,0.00423,0,Aegis,Elysium,0.42,very_low,0,0,0.06801007556675064
Caelum-Fenix,249,0.09789,0,Caelum,Fenix,9.79,low,0,0,0.07960199004975124
Dawn-Elysium,160,0.10188,0,Dawn,Elysium,10.19,medium,0,0,0.07637231503579953
Elysium-Fenix,422,0.19753,0,Elysium,Fenix,19.75,medium,0,0,0.06666666666666667
Aegis-Boreas,405,0.03262,0,Aegis,Boreas,3.26,very_low,0,0,0.115
Boreas-Dawn,160,0.00422,0,Boreas,Dawn,0.42,very_low,0,0,0.0761904761904762
Caelum-Fenix,239,0.05772,1,Caelum,Fenix,5.77,low,0,1,0.07960199004975124
Caelum-Elysium,30,0.20829,0,Caelum,Elysium,20.83,high,1,0,0.08208955223880597
Elysium-Fenix,274,0.14221,0,Elysium,Fenix,14.22,medium,0,0,0.06666666666666667
Aegis-Boreas,237,0.17576,0,Aegis,Boreas,17.58,medium,0,0,0.115
Caelum-Elysium,192,0.02254,0,Caelum,Elysium,2.25,very_low,0,0,0.08208955223880597
Elysium-Fenix,487,0.06504,0,Elysium,Fenix,6.5,low,0,0,0.06666666666666667
Aegis-Dawn,185,0.05325,0,Aegis,Dawn,5.32,low,0,0,0.08607594936708861
Dawn-Fenix,481,0.11646,0,Dawn,Fenix,11.65,medium,0,0,0.07512953367875648
Aegis-Dawn,55,0.05609,0,Aegis,Dawn,5.61,low,0,0,0.08607594936708861
Boreas-Fenix,288,0.01759,1,Boreas,Fenix,1.76,very_low,0,1,0.10353535353535354
Dawn-Elysium,167,0.07097,1,Dawn,Elysium,7.1,low,0,1,0.07637231503579953
Elysium-Fenix,58,0.0546,0,Elysium,Fenix,5.46,low,0,0,0.06666666666666667
Boreas-Elysium,130,0.0834330688935281,0,Boreas,Elysium,8.34,low,0,0,0.08933002481389578
Boreas-Dawn,370,0.05328,0,Boreas,Dawn,5.33,low,0,0,0.0761904761904762
Elysium-Fenix,223,0.24295,0,Elysium,Fenix,24.3,high,1,0,0.06666666666666667
Caelum-Dawn,343,0.0042,0,Caelum,Dawn,0.42,very_low,0,0,0.06666666666666667
Aegis-Dawn,364,0.07375,0,Aegis,Dawn,7.38,low,0,0,0.08607594936708861
Elysium-Fenix,275,0.30835,0,Elysium,Fenix,30.84,high,1,0,0.06666666666666667
Elysium-Fenix,241,0.12116,1,Elysium,Fenix,12.12,medium,0,1,0.06666666666666667
Aegis-Dawn,413,0.11495,0,Aegis,Dawn,11.5,medium,0,0,0.08607594936708861
Boreas-Fenix,425,0.21647,0,Boreas,Fenix,21.65,high,1,0,0.10353535353535354
Aegis-Dawn,263,0.11052,0,Aegis,Dawn,11.05,medium,0,0,0.08607594936708861
Aegis-Dawn,150,0.20766,0,Aegis,Dawn,20.77,high,1,0,0.08607594936708861
Boreas-Fenix,418,0.01324,0,Boreas,Fenix,1.32,very_low,0,0,0.10353535353535354
Dawn-Elysium,146,0.02847,0,Dawn,Elysium,2.85,very_low,0,0,0.07637231503579953
Caelum-Dawn,232,0.03586,0,Caelum,Dawn,3.59,very_low,0,0,0.06666666666666667
Aegis-Elysium,303,0.25248,0,Aegis,Elysium,25.25,high,1,0,0.06801007556675064
Boreas-Elysium,316,0.30698,1,Boreas,Elysium,30.7,high,1,1,0.08933002481389578
Boreas-Fenix,169,0.16188,1,Boreas,Fenix,16.19,medium,0,1,0.10353535353535354
Boreas-Fenix,83,0.0834330688935281,0,Boreas,Fenix,8.34,low,0,0,0.10353535353535354
Aegis-Boreas,27,0.09082,0,Aegis,Boreas,9.08,low,0,0,0.115
Boreas-Dawn,288,0.05114,0,Boreas,Dawn,5.11,low,0,0,0.0761904761904762
Boreas-Dawn,296,0.06628,0,Boreas,Dawn,6.63,low,0,0,0.0761904761904762
Boreas-Dawn,400,0.01753,0,Boreas,Dawn,1.75,very_low,0,0,0.0761904761904762
Boreas-Elysium,322,0.07706,0,Boreas,Elysium,7.71,low,0,0,0.08933002481389578
Boreas-Elysium,97,0.20147,0,Boreas,Elysium,20.15,high,1,0,0.08933002481389578
Dawn-Fenix,265,0.08433,0,Dawn,Fenix,8.43,low,0,0,0.07512953367875648
Aegis-Dawn,16,0.16398,0,Aegis,Dawn,16.4,medium,0,0,0.08607594936708861
Elysium-Fenix,55,0.00327,0,Elysium,Fenix,0.33,very_low,0,0,0.06666666666666667
Boreas-Dawn,246,0.10888,0,Boreas,Dawn,10.89,medium,0,0,0.0761904761904762
Elysium-Fenix,428,0.0508,1,Elysium,Fenix,5.08,low,0,1,0.06666666666666667
Boreas-Dawn,24,0.13617,0,Boreas,Dawn,13.62,medium,0,0,0.0761904761904762
Boreas-Elysium,179,0.0199,0,Boreas,Elysium,1.99,very_low,0,0,0.08933002481389578
Aegis-Elysium,44,0.11865,0,Aegis,Elysium,11.86,medium,0,0,0.06801007556675064
Aegis-Dawn,224,0.04499,0,Aegis,Dawn,4.5,very_low,0,0,0.08607594936708861
Aegis-Elysium,45,0.07201,0,Aegis,Elysium,7.2,low,0,0,0.06801007556675064
Aegis-Boreas,151,0.03537,1,Aegis,Boreas,3.54,very_low,0,1,0.115
Aegis-Elysium,499,0.12048,0,Aegis,Elysium,12.05,medium,0,0,0.06801007556675064
Boreas-Fenix,338,0.13833,0,Boreas,Fenix,13.83,medium,0,0,0.10353535353535354
Boreas-Fenix,479,0.00396,0,Boreas,Fenix,0.4,very_low,0,0,0.10353535353535354
Caelum-Elysium,286,0.10161,0,Caelum,Elysium,10.16,medium,0,0,0.08208955223880597
Aegis-Dawn,459,0.21849,0,Aegis,Dawn,21.85,high,1,0,0.08607594936708861
Dawn-Fenix,3,0.17542,0,Dawn,Fenix,17.54,medium,0,0,0.07512953367875648
Boreas-Elysium,37,0.07969,0,Boreas,Elysium,7.97,low,0,0,0.08933002481389578
Aegis-Boreas,428,0.10329,0,Aegis,Boreas,10.33,medium,0,0,0.115
Boreas-Elysium,81,0.28716,0,Boreas,Elysium,28.72,high,1,0,0.08933002481389578
Caelum-Dawn,201,0.02231,0,Caelum,Dawn,2.23,very_low,0,0,0.06666666666666667
Aegis-Boreas,53,0.03559,0,Aegis,Boreas,3.56,very_low,0,0,0.115
Caelum-Fenix,327,0.00375,0,Caelum,Fenix,0.38,very_low,0,0,0.07960199004975124
Dawn-Elysium,202,0.34418,1,Dawn,Elysium,34.42,high,1,1,0.07637231503579953
Aegis-Dawn,199,0.42211,0,Aegis,Dawn,42.21,very_high,1,0,0.08607594936708861
Dawn-Fenix,176,0.22549,0,Dawn,Fenix,22.55,high,1,0,0.07512953367875648
Elysium-Fenix,303,0.0079,0,Elysium,Fenix,0.79,very_low,0,0,0.06666666666666667
Elysium-Fenix,267,0.29615,0,Elysium,Fenix,29.62,high,1,0,0.06666666666666667
Boreas-Fenix,452,0.16155,1,Boreas,Fenix,16.16,medium,0,1,0.10353535353535354
Aegis-Boreas,348,0.09739,0,Aegis,Boreas,9.74,low,0,0,0.115
Caelum-Dawn,350,0.07845,0,Caelum,Dawn,7.85,low,0,0,0.06666666666666667
Caelum-Elysium,329,0.19318,0,Caelum,Elysium,19.32,medium,0,0,0.08208955223880597
Boreas-Elysium,235,0.04561,0,Boreas,Elysium,4.56,very_low,0,0,0.08933002481389578
Aegis-Boreas,150,0.13691,0,Aegis,Boreas,13.69,medium,0,0,0.115
Caelum-Dawn,357,0.02938,0,Caelum,Dawn,2.94,very_low,0,0,0.06666666666666667
Dawn-Fenix,203,0.0834330688935281,0,Dawn,Fenix,8.34,low,0,0,0.07512953367875648
Aegis-Elysium,190,0.00703,0,Aegis,Elysium,0.7,very_low,0,0,0.06801007556675064
Dawn-Elysium,444,0.02774,0,Dawn,Elysium,2.77,very_low,0,0,0.07637231503579953
Caelum-Fenix,291,0.11648,0,Caelum,Fenix,11.65,medium,0,0,0.07960199004975124
Dawn-Elysium,437,0.11128,0,Dawn,Elysium,11.13,medium,0,0,0.07637231503579953
Dawn-Elysium,208,0.01649,1,Dawn,Elysium,1.65,very_low,0,1,0.07637231503579953
Caelum-Dawn,493,0.01416,1,Caelum,Dawn,1.42,very_low,0,1,0.06666666666666667
Aegis-Boreas,167,0.0313,0,Aegis,Boreas,3.13,very_low,0,0,0.115
Caelum-Dawn,110,0.15366,0,Caelum,Dawn,15.37,medium,0,0,0.06666666666666667
Elysium-Fenix,209,0.04632,0,Elysium,Fenix,4.63,very_low,0,0,0.06666666666666667
Boreas-Dawn,169,0.01936,0,Boreas,Dawn,1.94,very_low,0,0,0.0761904761904762
Boreas-Elysium,420,0.13461,1,Boreas,Elysium,13.46,medium,0,1,0.08933002481389578
Caelum-Elysium,247,0.12857,0,Caelum,Elysium,12.86,medium,0,0,0.08208955223880597
Caelum-Elysium,108,0.13222,1,Caelum,Elysium,13.22,medium,0,1,0.08208955223880597
Caelum-Dawn,416,0.03276,0,Caelum,Dawn,3.28,very_low,0,0,0.06666666666666667
Caelum-Elysium,368,0.11264,0,Caelum,Elysium,11.26,medium,0,0,0.08208955223880597
Caelum-Dawn,70,0.01111,0,Caelum,Dawn,1.11,very_low,0,0,0.06666666666666667
Boreas-Dawn,309,0.01811,0,Boreas,Dawn,1.81,very_low,0,0,0.0761904761904762
Aegis-Boreas,276,0.09821,0,Aegis,Boreas,9.82,low,0,0,0.115
Aegis-Dawn,428,0.13363,0,Aegis,Dawn,13.36,medium,0,0,0.08607594936708861
Aegis-Elysium,192,0.12692,0,Aegis,Elysium,12.69,medium,0,0,0.06801007556675064
Aegis-Dawn,80,0.02236,0,Aegis,Dawn,2.24,very_low,0,0,0.08607594936708861
Aegis-Dawn,93,0.09152,1,Aegis,Dawn,9.15,low,0,1,0.08607594936708861
Aegis-Elysium,279,0.01996,0,Aegis,Elysium,2.0,very_low,0,0,0.06801007556675064
Caelum-Fenix,88,0.02455,0,Caelum,Fenix,2.46,very_low,0,0,0.07960199004975124
Boreas-Fenix,494,0.0834330688935281,1,Boreas,Fenix,8.34,low,0,1,0.10353535353535354
Caelum-Fenix,309,0.01103,0,Caelum,Fenix,1.1,very_low,0,0,0.07960199004975124
Aegis-Dawn,84,0.01467,0,Aegis,Dawn,1.47,very_low,0,0,0.08607594936708861
Elysium-Fenix,91,0.00037,0,Elysium,Fenix,0.04,very_low,0,0,0.06666666666666667
Boreas-Fenix,148,0.01054,0,Boreas,Fenix,1.05,very_low,0,0,0.10353535353535354
Caelum-Elysium,380,0.00851,0,Caelum,Elysium,0.85,very_low,0,0,0.08208955223880597
Boreas-Fenix,216,0.11985,0,Boreas,Fenix,11.98,medium,0,0,0.10353535353535354
Dawn-Elysium,340,0.01553,0,Dawn,Elysium,1.55,very_low,0,0,0.07637231503579953
Dawn-Elysium,452,0.0834330688935281,0,Dawn,Elysium,8.34,low,0,0,0.07637231503579953
Caelum-Fenix,151,0.18921,0,Caelum,Fenix,18.92,medium,0,0,0.07960199004975124
Aegis-Dawn,105,0.09595,0,Aegis,Dawn,9.59,low,0,0,0.08607594936708861
Boreas-Fenix,124,0.12923,1,Boreas,Fenix,12.92,medium,0,1,0.10353535353535354
Aegis-Boreas,400,0.0547,0,Aegis,Boreas,5.47,low,0,0,0.115
Boreas-Dawn,275,0.17987,0,Boreas,Dawn,17.99,medium,0,0,0.0761904761904762
Aegis-Elysium,54,0.1249,1,Aegis,Elysium,12.49,medium,0,1,0.06801007556675064
Aegis-Boreas,145,0.00457,0,Aegis,Boreas,0.46,very_low,0,0,0.115
Aegis-Elysium,247,0.03817,0,Aegis,Elysium,3.82,very_low,0,0,0.06801007556675064
Aegis-Dawn,289,0.02693,0,Aegis,Dawn,2.69,very_low,0,0,0.08607594936708861
Aegis-Boreas,240,0.05468,0,Aegis,Boreas,5.47,low,0,0,0.115
Caelum-Elysium,92,0.05152,0,Caelum,Elysium,5.15,low,0,0,0.08208955223880597
Aegis-Dawn,159,0.06252,0,Aegis,Dawn,6.25,low,0,0,0.08607594936708861
Dawn-Fenix,243,0.07126,0,Dawn,Fenix,7.13,low,0,0,0.07512953367875648
Caelum-Elysium,486,0.0834330688935281,1,Caelum,Elysium,8.34,low,0,1,0.08208955223880597
Boreas-Dawn,185,0.15805,0,Boreas,Dawn,15.8,medium,0,0,0.0761904761904762
Boreas-Elysium,348,0.02544,0,Boreas,Elysium,2.54,very_low,0,0,0.08933002481389578
Boreas-Fenix,456,0.0834330688935281,0,Boreas,Fenix,8.34,low,0,0,0.10353535353535354
Aegis-Boreas,476,0.0395,0,Aegis,Boreas,3.95,very_low,0,0,0.115
Caelum-Dawn,469,0.02313,0,Caelum,Dawn,2.31,very_low,0,0,0.06666666666666667
Aegis-Elysium,168,0.04298,1,Aegis,Elysium,4.3,very_low,0,1,0.06801007556675064
Aegis-Elysium,239,0.28592,0,Aegis,Elysium,28.59,high,1,0,0.06801007556675064
Caelum-Dawn,263,0.00803,0,Caelum,Dawn,0.8,very_low,0,0,0.06666666666666667
