link_id,tick,self_reported_latency_ms,measured_latency_ms,planet_a,planet_b,latency_difference,absolute_difference,latency_ratio,percentage_error,trust_score,hist_mean_trust,hist_std_trust,hist_mean_latency_diff
Caelum-Fenix,233,148705.741,150439.544,Caelum,Fenix,1733.8029999999853,1733.8029999999853,1.0116592875859445,1.15,0.9886,0.9796862650602409,0.04873557984945812,1731.907948738127
Elysium-Fenix,43,206572.527,212362.232,Elysium,Fenix,5789.704999999987,5789.704999999987,1.0280274685316697,2.73,0.9735,0.9777570719602977,0.055399164086247815,4312.254361379141
Caelum-Fenix,204,116483.456,115440.012,Caelum,Fenix,-1043.4440000000031,1043.4440000000031,0.9910421270467799,0.9,1.0,0.9796862650602409,0.04873557984945812,1731.907948738127
Aegis-Elysium,462,180751.07,234268.154,Aegis,Elysium,53517.084,53517.084,1.2960816995440192,22.84,0.814,0.7958968831168831,0.13151929136319288,77214.95699135585
Caelum-Dawn,40,236357.648,235316.785,Caelum,Dawn,-1040.862999999983,1040.862999999983,0.9955962372751316,0.44,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Fenix,470,116848.586,111440.729,Caelum,Fenix,-5407.856999999989,5407.856999999989,0.9537191061944046,4.85,1.0,0.9796862650602409,0.04873557984945812,1731.907948738127
Dawn-Elysium,310,99065.024,102100.885,Dawn,Elysium,3035.86099999999,3035.86099999999,1.0306451346541843,2.97,0.9711,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Dawn-Elysium,110,194759.929,193958.385,Dawn,Elysium,-801.5439999999944,801.5439999999944,0.9958844511593553,0.41,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Elysium-Fenix,472,181051.24749094708,276505.256,Elysium,Fenix,95454.00850905292,95454.00850905292,1.5272209378939838,34.52,0.7434,0.9777570719602977,0.055399164086247815,4312.254361379141
Caelum-Dawn,273,184228.494,177231.09,Caelum,Dawn,-6997.40400000001,6997.40400000001,0.9620177973120705,3.95,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Dawn,238,130595.97,135767.54,Caelum,Dawn,5171.570000000007,5171.570000000007,1.0395997671291082,3.81,0.9633,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Dawn,131,628586.649,624866.353,Caelum,Dawn,-3720.295999999973,3720.295999999973,0.9940814905853974,0.6,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Elysium,183,149507.937,153064.007,Caelum,Elysium,3556.070000000007,3556.070000000007,1.0237851586434505,2.32,0.9773,0.9780398457583547,0.06003094589396874,1753.5802267796134
Boreas-Fenix,78,92033.204,150827.774,Boreas,Fenix,58794.57000000001,58794.57000000001,1.6388408470490716,38.98,0.7195,0.8068014354066986,0.13514659878591953,61601.108196475456
Dawn-Fenix,410,72784.028,71598.247,Dawn,Fenix,-1185.7810000000027,1185.7810000000027,0.98370822510675,1.66,1.0,0.9823136476426799,0.04646098172906777,-362.5543768567232
Aegis-Boreas,49,61671.54,64615.081,Aegis,Boreas,2943.5409999999974,2943.5409999999974,1.0477293253906097,4.56,0.9564,0.9849621693121693,0.03408513950102227,-4121.568080328588
Dawn-Fenix,125,131776.325,131323.095,Dawn,Fenix,-453.2300000000105,453.2300000000105,0.9965606113237715,0.35,1.0,0.9823136476426799,0.04646098172906777,-362.5543768567232
Caelum-Fenix,216,121197.725,121424.942,Caelum,Fenix,227.21699999998964,227.21699999998964,1.0018747629132476,0.19,0.9981,0.9796862650602409,0.04873557984945812,1731.907948738127
Aegis-Dawn,358,119482.339,122431.338,Aegis,Dawn,2948.998999999996,2948.998999999996,1.024681463592707,2.41,0.9765,0.9844383292383293,0.0367757216063089,-2180.4743005156975
Caelum-Dawn,225,125079.45,122069.29,Caelum,Dawn,-3010.1600000000035,3010.1600000000035,0.9759340163392147,2.47,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Aegis-Elysium,72,390852.576,380588.126,Aegis,Elysium,-10264.450000000012,10264.450000000012,0.9737383079189428,2.7,1.0,0.7958968831168831,0.13151929136319288,77214.95699135585
Aegis-Dawn,219,206416.015,198236.249,Aegis,Dawn,-8179.766000000003,8179.766000000003,0.9603724255601,4.13,1.0,0.9844383292383293,0.0367757216063089,-2180.4743005156975
Boreas-Elysium,199,186665.793,186655.035,Boreas,Elysium,-10.75800000000163,10.75800000000163,0.9999423675874026,0.01,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Boreas-Fenix,131,154044.042,152586.737,Boreas,Fenix,-1457.304999999993,1457.304999999993,0.9905396860464101,0.96,1.0,0.8068014354066986,0.13514659878591953,61601.108196475456
Elysium-Fenix,348,228922.994,226231.522,Elysium,Fenix,-2691.472000000009,2691.472000000009,0.9882428935906717,1.19,1.0,0.9777570719602977,0.055399164086247815,4312.254361379141
Boreas-Dawn,160,82316.198,85669.453,Boreas,Dawn,3353.25499999999,3353.25499999999,1.0407362716144881,3.91,0.9623,0.9791679389312977,0.052929740107363066,-992.1216852668913
Boreas-Dawn,156,133407.751,130458.412,Boreas,Dawn,-2949.3389999999927,2949.3389999999927,0.9778922965278083,2.26,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Boreas-Elysium,425,104931.942,104717.715,Boreas,Elysium,-214.22699999999895,214.22699999999895,0.9979584195630345,0.2,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Elysium-Fenix,26,174276.942,177491.999,Elysium,Fenix,3215.0570000000007,3215.0570000000007,1.0184479768987456,1.81,0.9822,0.9777570719602977,0.055399164086247815,4312.254361379141
Dawn-Fenix,54,194357.824,194340.278,Dawn,Fenix,-17.546000000002095,17.546000000002095,0.9999097232123776,0.01,1.0,0.9823136476426799,0.04646098172906777,-362.5543768567232
Elysium-Fenix,465,191285.868,193309.294,Elysium,Fenix,2023.4260000000068,2023.4260000000068,1.0105780213727027,1.05,0.9896,0.9777570719602977,0.055399164086247815,4312.254361379141
Caelum-Fenix,404,241269.36,251965.775,Caelum,Fenix,10696.415000000008,10696.415000000008,1.0443339137634386,4.25,0.9593,0.9796862650602409,0.04873557984945812,1731.907948738127
Caelum-Dawn,97,65727.335,119489.973,Caelum,Dawn,53762.63799999999,53762.63799999999,1.81796467177621,44.99,0.6897,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Elysium,476,271762.606,260963.112,Caelum,Elysium,-10799.494000000035,10799.494000000035,0.9602612951098944,4.14,1.0,0.9780398457583547,0.06003094589396874,1753.5802267796134
Dawn-Fenix,366,319058.416,312406.27,Dawn,Fenix,-6652.146000000008,6652.146000000008,0.9791506957146054,2.13,1.0,0.9823136476426799,0.04646098172906777,-362.5543768567232
Elysium-Fenix,377,199825.539,200832.967,Elysium,Fenix,1007.4280000000144,1007.4280000000144,1.0050415377585946,0.5,0.995,0.9777570719602977,0.055399164086247815,4312.254361379141
Elysium-Fenix,197,241463.566,232837.021,Elysium,Fenix,-8626.544999999984,8626.544999999984,0.9642739269410111,3.7,1.0,0.9777570719602977,0.055399164086247815,4312.254361379141
Caelum-Dawn,189,207981.242,205750.008,Caelum,Dawn,-2231.2339999999967,2231.2339999999967,0.9892719459767434,1.08,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Elysium,489,166030.84,160888.524,Caelum,Elysium,-5142.315999999992,5142.315999999992,0.9690279468561384,3.2,1.0,0.9780398457583547,0.06003094589396874,1753.5802267796134
Boreas-Fenix,434,371799.73,379769.802,Boreas,Fenix,7970.072000000044,7970.072000000044,1.0214364652712364,2.1,0.9794,0.8068014354066986,0.13514659878591953,61601.108196475456
Dawn-Elysium,440,96256.38,101280.733,Dawn,Elysium,5024.352999999988,5024.352999999988,1.0521976101739956,4.96,0.9527,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Caelum-Fenix,257,264057.587,269595.992,Caelum,Fenix,5538.405000000028,5538.405000000028,1.0209742316550066,2.05,0.9799,0.9796862650602409,0.04873557984945812,1731.907948738127
Boreas-Fenix,106,70442.936,158388.597,Boreas,Fenix,87945.66100000001,87945.66100000001,2.2484667163787724,55.53,0.643,0.8068014354066986,0.13514659878591953,61601.108196475456
Aegis-Elysium,385,97433.186,166978.092,Aegis,Elysium,69544.906,69544.906,1.7137702137750068,41.65,0.706,0.7958968831168831,0.13151929136319288,77214.95699135585
Elysium-Fenix,71,242839.341,236807.983,Elysium,Fenix,-6031.357999999978,6031.357999999978,0.9751631758875512,2.55,1.0,0.9777570719602977,0.055399164086247815,4312.254361379141
Aegis-Elysium,399,163009.196,157764.677,Aegis,Elysium,-5244.519,5244.519,0.9678268519280347,3.32,1.0,0.7958968831168831,0.13151929136319288,77214.95699135585
Aegis-Elysium,195,382402.991,639027.936,Aegis,Elysium,256624.945,256624.945,1.67108508834859,40.16,0.7135,0.7958968831168831,0.13151929136319288,77214.95699135585
Aegis-Elysium,408,471238.572,467388.304,Aegis,Elysium,-3850.267999999982,3850.267999999982,0.9918294718879677,0.82,1.0,0.7958968831168831,0.13151929136319288,77214.95699135585
Boreas-Dawn,345,207166.021,205682.909,Boreas,Dawn,-1483.1119999999937,1483.1119999999937,0.992840949530039,0.72,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Boreas-Dawn,298,74342.527,71887.29,Boreas,Dawn,-2455.2370000000083,2455.2370000000083,0.9669739905397619,3.42,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Caelum-Elysium,457,139212.219,139981.357,Caelum,Elysium,769.1379999999772,769.1379999999772,1.0055249316872104,0.55,0.9945,0.9780398457583547,0.06003094589396874,1753.5802267796134
Aegis-Elysium,475,765658.805,791385.984,Aegis,Elysium,25727.179000000004,25727.179000000004,1.0336013624240892,3.25,0.9685,0.7958968831168831,0.13151929136319288,77214.95699135585
Dawn-Fenix,218,111495.386,111986.191,Dawn,Fenix,490.80500000000757,490.80500000000757,1.0044020207257724,0.44,0.9956,0.9823136476426799,0.04646098172906777,-362.5543768567232
Aegis-Boreas,35,289894.653,289064.807,Aegis,Boreas,-829.8460000000196,829.8460000000196,0.9971374221931578,0.29,1.0,0.9849621693121693,0.03408513950102227,-4121.568080328588
Dawn-Elysium,364,113825.43,113103.159,Dawn,Elysium,-722.2709999999934,722.2709999999934,0.9936545726205471,0.64,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Boreas-Elysium,345,147285.6,148321.539,Boreas,Elysium,1035.938999999984,1035.938999999984,1.0070335389203016,0.7,0.9931,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Aegis-Boreas,444,87478.394,83772.29,Aegis,Boreas,-3706.1040000000066,3706.1040000000066,0.9576340644753949,4.42,1.0,0.9849621693121693,0.03408513950102227,-4121.568080328588
Dawn-Fenix,356,96782.671,95960.719,Dawn,Fenix,-821.9520000000048,821.9520000000048,0.9915072399686096,0.86,1.0,0.9823136476426799,0.04646098172906777,-362.5543768567232
Caelum-Dawn,312,151353.769,151300.527,Caelum,Dawn,-53.24199999999837,53.24199999999837,0.9996482281191161,0.04,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Boreas-Elysium,359,96632.296,96440.444,Boreas,Elysium,-191.85199999999895,191.85199999999895,0.9980146182183232,0.2,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Caelum-Dawn,6,192193.025,185935.381,Caelum,Dawn,-6257.644,6257.644,0.9674408371479662,3.37,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Elysium,154,356826.214,345796.308,Caelum,Elysium,-11029.905999999959,11029.905999999959,0.9690888573562032,3.19,1.0,0.9780398457583547,0.06003094589396874,1753.5802267796134
Boreas-Elysium,206,108391.675,103570.991,Boreas,Elysium,-4820.684000000008,4820.684000000008,0.955525329782015,4.65,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Caelum-Fenix,327,115081.937,116501.848,Caelum,Fenix,1419.9109999999928,1419.9109999999928,1.0123382612164409,1.22,0.988,0.9796862650602409,0.04873557984945812,1731.907948738127
Dawn-Fenix,132,90976.611,94248.66,Dawn,Fenix,3272.048999999999,3272.048999999999,1.0359658264254314,3.47,0.9664,0.9823136476426799,0.04646098172906777,-362.5543768567232
Caelum-Elysium,157,181183.178,189889.555,Caelum,Elysium,8706.376999999979,8706.376999999979,1.0480528992597755,4.58,0.9562,0.9780398457583547,0.06003094589396874,1753.5802267796134
Caelum-Dawn,179,228181.207,231887.697,Caelum,Dawn,3706.4899999999907,3706.4899999999907,1.0162436251816303,1.6,0.9843,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Dawn,422,245247.167,235593.085,Caelum,Dawn,-9654.081999999995,9654.081999999995,0.9606352965537008,4.1,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Aegis-Elysium,286,111061.827,177848.042,Aegis,Elysium,66786.21499999998,66786.21499999998,1.6013426647483475,37.55,0.727,0.7958968831168831,0.13151929136319288,77214.95699135585
Caelum-Fenix,445,121111.105,123927.532,Caelum,Fenix,2816.4270000000106,2816.4270000000106,1.023254903008275,2.27,0.9778,0.9796862650602409,0.04873557984945812,1731.907948738127
Aegis-Boreas,349,64303.962,66808.026,Aegis,Boreas,2504.0639999999985,2504.0639999999985,1.0389410531189354,3.75,0.9639,0.9849621693121693,0.03408513950102227,-4121.568080328588
Caelum-Dawn,416,227177.965,226030.866,Caelum,Dawn,-1147.0989999999874,1147.0989999999874,0.9949506590570966,0.51,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Boreas-Elysium,137,106459.032,112011.187,Boreas,Elysium,5552.154999999999,5552.154999999999,1.0521529727980243,4.96,0.9528,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Boreas-Fenix,191,144719.394,187753.609,Boreas,Fenix,43034.215,43034.215,1.2973631509264059,22.92,0.8135,0.8068014354066986,0.13514659878591953,61601.108196475456
Boreas-Fenix,136,114639.197,149025.691,Boreas,Fenix,34386.49399999999,34386.49399999999,1.2999540724277752,23.07,0.8125,0.8068014354066986,0.13514659878591953,61601.108196475456
Caelum-Fenix,16,115896.73,119633.325,Caelum,Fenix,3736.595000000001,3736.595000000001,1.0322407284485076,3.12,0.9697,0.9796862650602409,0.04873557984945812,1731.907948738127
Boreas-Dawn,181,115445.275,115680.736,Boreas,Dawn,235.46100000001024,235.46100000001024,1.0020395897536734,0.2,0.998,0.9791679389312977,0.052929740107363066,-992.1216852668913
Dawn-Fenix,432,73195.611,74484.375,Dawn,Fenix,1288.7639999999956,1288.7639999999956,1.017607121279444,1.73,0.983,0.9823136476426799,0.04646098172906777,-362.5543768567232
Boreas-Dawn,192,181051.24749094708,99979.166,Boreas,Dawn,-81072.08149094708,81072.08149094708,0.5522147313842681,81.09,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Caelum-Fenix,424,297218.417,306597.265,Caelum,Fenix,9378.847999999998,9378.847999999998,1.031555406608602,3.06,0.9703,0.9796862650602409,0.04873557984945812,1731.907948738127
Dawn-Elysium,276,95107.793,99540.274,Dawn,Elysium,4432.481,4432.481,1.0466048139714481,4.45,0.9574,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Caelum-Elysium,135,142828.95,141264.305,Caelum,Elysium,-1564.6450000000186,1564.6450000000186,0.9890453230945125,1.11,1.0,0.9780398457583547,0.06003094589396874,1753.5802267796134
Aegis-Boreas,372,63489.511,65032.697,Aegis,Boreas,1543.1860000000015,1543.1860000000015,1.024306156650033,2.37,0.9768,0.9849621693121693,0.03408513950102227,-4121.568080328588
Dawn-Elysium,104,133918.229,129752.136,Dawn,Elysium,-4166.0929999999935,4166.0929999999935,0.9688907699040734,3.21,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Aegis-Boreas,140,57765.593,58847.563,Aegis,Boreas,1081.9700000000012,1081.9700000000012,1.0187303538976913,1.84,0.9819,0.9849621693121693,0.03408513950102227,-4121.568080328588
Elysium-Fenix,90,219670.384,222267.786,Elysium,Fenix,2597.402000000002,2597.402000000002,1.011824088221196,1.17,0.9884,0.9777570719602977,0.055399164086247815,4312.254361379141
Aegis-Dawn,214,173589.364,169317.24,Aegis,Dawn,-4272.124000000011,4272.124000000011,0.9753894829639447,2.52,1.0,0.9844383292383293,0.0367757216063089,-2180.4743005156975
Caelum-Dawn,188,221417.695,224422.938,Caelum,Dawn,3005.2429999999877,3005.2429999999877,1.013572731845122,1.34,0.9868,0.9804744471744471,0.05446466415035868,-6484.057433327288
Dawn-Fenix,399,90095.201,88265.644,Dawn,Fenix,-1829.5570000000007,1829.5570000000007,0.9796930693345143,2.07,1.0,0.9823136476426799,0.04646098172906777,-362.5543768567232
Caelum-Fenix,189,172790.451,172269.786,Caelum,Fenix,-520.6650000000081,520.6650000000081,0.9969867258463257,0.3,1.0,0.9796862650602409,0.04873557984945812,1731.907948738127
Aegis-Boreas,406,63343.656,61901.296,Aegis,Boreas,-1442.3600000000006,1442.3600000000006,0.9772296060713641,2.33,1.0,0.9849621693121693,0.03408513950102227,-4121.568080328588
Aegis-Boreas,20,122405.764,117313.0,Aegis,Boreas,-5092.763999999996,5092.763999999996,0.9583944102501578,4.34,1.0,0.9849621693121693,0.03408513950102227,-4121.568080328588
Aegis-Elysium,4,181051.24749094708,225739.144,Aegis,Elysium,44687.896509052924,44687.896509052924,1.2468245710998893,19.8,0.8348,0.7958968831168831,0.13151929136319288,77214.95699135585
Boreas-Elysium,411,188244.026,182395.048,Boreas,Elysium,-5848.978000000003,5848.978000000003,0.9689287457122278,3.21,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Boreas-Fenix,45,222341.634,225518.723,Boreas,Fenix,3177.089000000007,3177.089000000007,1.0142892221436135,1.41,0.9861,0.8068014354066986,0.13514659878591953,61601.108196475456
Boreas-Elysium,390,99062.207,98765.525,Boreas,Elysium,-296.6820000000007,296.6820000000007,0.9970050939809972,0.3,1.0,0.9804581280788177,0.05527648369623914,-1839.5134922540726
Dawn-Elysium,318,213890.044,206931.866,Dawn,Elysium,-6958.177999999985,6958.177999999985,0.9674684343886526,3.36,1.0,0.9839219696969698,0.04028966443660543,-3087.7173304880284
Aegis-Boreas,42,63310.885,64904.808,Aegis,Boreas,1593.9229999999952,1593.9229999999952,1.0251761288757848,2.46,0.976,0.9849621693121693,0.03408513950102227,-4121.568080328588
Boreas-Fenix,330,77197.964,171159.924,Boreas,Fenix,93961.95999999999,93961.95999999999,2.2171559343197185,54.9,0.6456,0.8068014354066986,0.13514659878591953,61601.108196475456
Caelum-Dawn,371,119443.564,118952.798,Caelum,Dawn,-490.76600000000326,490.76600000000326,0.9958912311089444,0.41,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Dawn,22,104294.001,108325.193,Caelum,Dawn,4031.1919999999955,4031.1919999999955,1.0386521943865208,3.72,0.9641,0.9804744471744471,0.05446466415035868,-6484.057433327288
Caelum-Dawn,364,174035.762,169829.086,Caelum,Dawn,-4206.675999999978,4206.675999999978,0.9758286690525136,2.48,1.0,0.9804744471744471,0.05446466415035868,-6484.057433327288
Aegis-Boreas,11,137385.017,132931.501,Aegis,Boreas,-4453.516000000003,4453.516000000003,0.9675836849079401,3.35,1.0,0.9849621693121693,0.03408513950102227,-4121.568080328588
Aegis-Elysium,177,169337.292,162932.417,Aegis,Elysium,-6404.875,6404.875,0.9621768192679023,3.93,1.0,0.7958968831168831,0.13151929136319288,77214.95699135585
Boreas-Dawn,447,103519.3,100568.993,Boreas,Dawn,-2950.3070000000007,2950.3070000000007,0.9714999328627608,2.93,1.0,0.9791679389312977,0.052929740107363066,-992.1216852668913
Boreas-Fenix,1,172146.49,240774.52,Boreas,Fenix,68628.03,68628.03,1.3986606407136155,28.5,0.7782,0.8068014354066986,0.13514659878591953,61601.108196475456
Boreas-Fenix,363,108803.928,180502.512,Boreas,Fenix,71698.58399999999,71698.58399999999,1.658970547460382,39.72,0.7157,0.8068014354066986,0.13514659878591953,61601.108196475456
Caelum-Elysium,365,126843.745,129137.544,Caelum,Elysium,2293.798999999999,2293.798999999999,1.0180836587566853,1.78,0.9825,0.9780398457583547,0.06003094589396874,1753.5802267796134
