link_id,tick,traffic_share,jammed_flag,planet_a,planet_b,traffic_percentage,traffic_bucket,high_traffic_share,relative_traffic,jammed_int
Aegis-Elysium,277,0.07022,False,Aegis,Elysium,7.02,low,0,0.8416,0
Boreas-Dawn,277,0.05019,False,Boreas,Dawn,5.02,low,0,0.6016,0
Boreas-Elysium,277,0.08331,False,Boreas,Elysium,8.33,low,0,0.9985,0
Boreas-Fenix,277,0.00884,False,Boreas,Fenix,0.88,very_low,0,0.106,0
Caelum-Dawn,277,0.19232,False,Caelum,Dawn,19.23,medium,0,2.3051,0
Caelum-Elysium,277,0.06816,False,Caelum,Elysium,6.82,low,0,0.8169,0
Caelum-Fenix,277,0.05762,False,Caelum,Fenix,5.76,low,0,0.6906,0
Dawn-Elysium,277,0.0487,False,Dawn,Elysium,4.87,very_low,0,0.5837,0
Dawn-Fenix,277,0.00111,False,Dawn,Fenix,0.11,very_low,0,0.0133,0
Elysium-Fenix,277,0.01947,False,Elysium,Fenix,1.95,very_low,0,0.2334,0
Aegis-Boreas,278,0.0442,False,Aegis,Boreas,4.42,very_low,0,0.5298,0
Aegis-Dawn,278,0.00225,False,Aegis,Dawn,0.22,very_low,0,0.027,0
Aegis-Elysium,278,0.00876,False,Aegis,Elysium,0.88,very_low,0,0.105,0
Boreas-Dawn,278,0.03509,False,Boreas,Dawn,3.51,very_low,0,0.4206,0
Boreas-Elysium,278,0.07932,False,Boreas,Elysium,7.93,low,0,0.9507,0
Boreas-Fenix,278,0.16854,False,Boreas,Fenix,16.85,medium,0,2.0201,0
Caelum-Dawn,278,0.05242,False,Caelum,Dawn,5.24,low,0,0.6283,0
Caelum-Elysium,278,0.17615,False,Caelum,Elysium,17.61,medium,0,2.1113,0
Caelum-Fenix,278,0.01801,False,Caelum,Fenix,1.8,very_low,0,0.2159,0
Dawn-Elysium,278,0.2026,False,Dawn,Elysium,20.26,high,1,2.4283,0
Dawn-Fenix,278,0.16768,False,Dawn,Fenix,16.77,medium,0,2.0098,0
Elysium-Fenix,278,0.04499,False,Elysium,Fenix,4.5,very_low,0,0.5392,0
Aegis-Boreas,279,0.01269,False,Aegis,Boreas,1.27,very_low,0,0.1521,0
Aegis-Dawn,279,0.00368,False,Aegis,Dawn,0.37,very_low,0,0.0441,0
Aegis-Elysium,279,0.01996,False,Aegis,Elysium,2.0,very_low,0,0.2392,0
Boreas-Dawn,279,0.0555,False,Boreas,Dawn,5.55,low,0,0.6652,0
Boreas-Elysium,279,0.10591,False,Boreas,Elysium,10.59,medium,0,1.2694,0
Boreas-Fenix,279,0.05519,False,Boreas,Fenix,5.52,low,0,0.6615,0
Caelum-Dawn,279,0.22075,False,Caelum,Dawn,22.08,high,1,2.6458,0
Caelum-Elysium,279,0.05823,False,Caelum,Elysium,5.82,low,0,0.6979,0
Caelum-Fenix,279,0.10296,False,Caelum,Fenix,10.3,medium,0,1.234,0
Dawn-Elysium,279,0.10417,False,Dawn,Elysium,10.42,medium,0,1.2485,0
Dawn-Fenix,279,0.1318,False,Dawn,Fenix,13.18,medium,0,1.5797,0
Elysium-Fenix,279,0.12915,False,Elysium,Fenix,12.92,medium,0,1.5479,0
Aegis-Boreas,280,0.19002,False,Aegis,Boreas,19.0,medium,0,2.2775,0
Aegis-Dawn,280,0.2402,False,Aegis,Dawn,24.02,high,1,2.879,0
Aegis-Elysium,280,0.0834330688935281,False,Aegis,Elysium,8.34,low,0,1.0,0
Boreas-Dawn,280,0.0385,False,Boreas,Dawn,3.85,very_low,0,0.4614,0
Boreas-Elysium,280,0.00339,False,Boreas,Elysium,0.34,very_low,0,0.0406,0
Boreas-Fenix,280,0.00345,False,Boreas,Fenix,0.34,very_low,0,0.0414,0
Caelum-Dawn,280,0.04482,False,Caelum,Dawn,4.48,very_low,0,0.5372,0
Caelum-Elysium,280,0.09856,False,Caelum,Elysium,9.86,low,0,1.1813,0
Caelum-Fenix,280,0.08528,False,Caelum,Fenix,8.53,low,0,1.0221,0
Dawn-Elysium,280,0.01796,False,Dawn,Elysium,1.8,very_low,0,0.2153,0
Dawn-Fenix,280,0.22605,False,Dawn,Fenix,22.6,high,1,2.7094,0
Elysium-Fenix,280,0.01025,False,Elysium,Fenix,1.03,very_low,0,0.1229,0
Aegis-Boreas,281,0.01552,False,Aegis,Boreas,1.55,very_low,0,0.186,0
Aegis-Dawn,281,0.09899,False,Aegis,Dawn,9.9,low,0,1.1865,0
Aegis-Elysium,281,0.08464,False,Aegis,Elysium,8.46,low,0,1.0145,0
Boreas-Dawn,281,0.07663,False,Boreas,Dawn,7.66,low,0,0.9185,0
Boreas-Elysium,281,0.00447,False,Boreas,Elysium,0.45,very_low,0,0.0536,0
Boreas-Fenix,281,0.01102,False,Boreas,Fenix,1.1,very_low,0,0.1321,0
Caelum-Dawn,281,0.05214,False,Caelum,Dawn,5.21,low,0,0.6249,0
Caelum-Elysium,281,0.18523,False,Caelum,Elysium,18.52,medium,0,2.2201,0
Caelum-Fenix,281,0.04958,False,Caelum,Fenix,4.96,very_low,0,0.5942,0
Dawn-Elysium,281,0.15701,False,Dawn,Elysium,15.7,medium,0,1.8819,0
Dawn-Fenix,281,0.16151,False,Dawn,Fenix,16.15,medium,0,1.9358,0
Elysium-Fenix,281,0.0834330688935281,False,Elysium,Fenix,8.34,low,0,1.0,0
Aegis-Boreas,282,0.0575,False,Aegis,Boreas,5.75,low,0,0.6892,0
Aegis-Dawn,282,0.23658,True,Aegis,Dawn,23.66,high,1,2.8356,1
Aegis-Elysium,282,0.05348,False,Aegis,Elysium,5.35,low,0,0.641,0
Boreas-Dawn,282,0.07966,True,Boreas,Dawn,7.97,low,0,0.9548,1
Boreas-Elysium,282,0.03676,False,Boreas,Elysium,3.68,very_low,0,0.4406,0
Boreas-Fenix,282,0.10673,False,Boreas,Fenix,10.67,medium,0,1.2792,0
Caelum-Dawn,282,0.09201,False,Caelum,Dawn,9.2,low,0,1.1028,0
Caelum-Elysium,282,0.13709,False,Caelum,Elysium,13.71,medium,0,1.6431,0
Caelum-Fenix,282,0.03825,False,Caelum,Fenix,3.82,very_low,0,0.4585,0
Dawn-Elysium,282,0.03968,False,Dawn,Elysium,3.97,very_low,0,0.4756,0
Dawn-Fenix,282,0.01607,False,Dawn,Fenix,1.61,very_low,0,0.1926,0
Elysium-Fenix,282,0.10619,False,Elysium,Fenix,10.62,medium,0,1.2728,0
Aegis-Boreas,283,0.01716,False,Aegis,Boreas,1.72,very_low,0,0.2057,0
Aegis-Dawn,283,0.02116,False,Aegis,Dawn,2.12,very_low,0,0.2536,0
Aegis-Elysium,283,0.03632,False,Aegis,Elysium,3.63,very_low,0,0.4353,0
Boreas-Dawn,283,0.1859,False,Boreas,Dawn,18.59,medium,0,2.2281,0
Boreas-Elysium,283,0.22644,False,Boreas,Elysium,22.64,high,1,2.714,0
Boreas-Fenix,283,0.06105,False,Boreas,Fenix,6.1,low,0,0.7317,0
Caelum-Dawn,283,0.25969,True,Caelum,Dawn,25.97,high,1,3.1126,1
Caelum-Elysium,283,0.08253,False,Caelum,Elysium,8.25,low,0,0.9892,0
Caelum-Fenix,283,0.06216,False,Caelum,Fenix,6.22,low,0,0.745,0
Dawn-Elysium,283,0.00341,False,Dawn,Elysium,0.34,very_low,0,0.0409,0
Dawn-Fenix,283,0.00838,False,Dawn,Fenix,0.84,very_low,0,0.1004,0
Elysium-Fenix,283,0.03581,False,Elysium,Fenix,3.58,very_low,0,0.4292,0
Aegis-Boreas,284,0.03726,False,Aegis,Boreas,3.73,very_low,0,0.4466,0
Aegis-Dawn,284,0.05834,False,Aegis,Dawn,5.83,low,0,0.6992,0
Aegis-Elysium,284,0.22522,False,Aegis,Elysium,22.52,high,1,2.6994,0
Boreas-Dawn,284,0.26828,False,Boreas,Dawn,26.83,high,1,3.2155,0
Boreas-Elysium,284,0.02449,False,Boreas,Elysium,2.45,very_low,0,0.2935,0
Boreas-Fenix,284,0.02741,False,Boreas,Fenix,2.74,very_low,0,0.3285,0
Caelum-Dawn,284,0.03752,False,Caelum,Dawn,3.75,very_low,0,0.4497,0
Caelum-Elysium,284,0.03596,False,Caelum,Elysium,3.6,very_low,0,0.431,0
Caelum-Fenix,284,0.10556,False,Caelum,Fenix,10.56,medium,0,1.2652,0
Dawn-Elysium,284,0.07293,False,Dawn,Elysium,7.29,low,0,0.8741,0
Dawn-Fenix,284,0.0048,False,Dawn,Fenix,0.48,very_low,0,0.0575,0
Elysium-Fenix,284,0.10224,False,Elysium,Fenix,10.22,medium,0,1.2254,0
Aegis-Boreas,285,0.17235,False,Aegis,Boreas,17.24,medium,0,2.0657,0
Aegis-Dawn,285,0.00686,False,Aegis,Dawn,0.69,very_low,0,0.0822,0
Aegis-Elysium,285,0.05165,False,Aegis,Elysium,5.16,low,0,0.6191,0
Boreas-Dawn,285,0.10974,False,Boreas,Dawn,10.97,medium,0,1.3153,0
Boreas-Elysium,285,0.17469,True,Boreas,Elysium,17.47,medium,0,2.0938,1
Boreas-Fenix,285,0.03864,False,Boreas,Fenix,3.86,very_low,0,0.4631,0
Caelum-Dawn,285,0.02435,False,Caelum,Dawn,2.44,very_low,0,0.2919,0
Caelum-Elysium,285,0.01933,False,Caelum,Elysium,1.93,very_low,0,0.2317,0
Caelum-Fenix,285,0.02162,False,Caelum,Fenix,2.16,very_low,0,0.2591,0
Dawn-Elysium,285,0.23337,False,Dawn,Elysium,23.34,high,1,2.7971,0
Dawn-Fenix,285,0.06216,False,Dawn,Fenix,6.22,low,0,0.745,0
Elysium-Fenix,285,0.08525,False,Elysium,Fenix,8.52,low,0,1.0218,0
Aegis-Boreas,286,0.04865,False,Aegis,Boreas,4.86,very_low,0,0.5831,0
Aegis-Dawn,286,0.03622,False,Aegis,Dawn,3.62,very_low,0,0.4341,0
Aegis-Elysium,286,0.21335,False,Aegis,Elysium,21.34,high,1,2.5571,0
Boreas-Dawn,286,0.04218,False,Boreas,Dawn,4.22,very_low,0,0.5056,0
Boreas-Elysium,286,0.02168,False,Boreas,Elysium,2.17,very_low,0,0.2598,0
Boreas-Fenix,286,0.06809,False,Boreas,Fenix,6.81,low,0,0.8161,0
Caelum-Dawn,286,0.20467,False,Caelum,Dawn,20.47,high,1,2.4531,0
Caelum-Elysium,286,0.10161,False,Caelum,Elysium,10.16,medium,0,1.2179,0
Caelum-Fenix,286,0.06042,False,Caelum,Fenix,6.04,low,0,0.7242,0
Dawn-Elysium,286,0.10298,False,Dawn,Elysium,10.3,medium,0,1.2343,0
Dawn-Fenix,286,0.02302,False,Dawn,Fenix,2.3,very_low,0,0.2759,0
Elysium-Fenix,286,0.07714,False,Elysium,Fenix,7.71,low,0,0.9246,0
Aegis-Boreas,287,0.063,False,Aegis,Boreas,6.3,low,0,0.7551,0
Aegis-Dawn,287,0.00239,False,Aegis,Dawn,0.24,very_low,0,0.0286,0
Aegis-Elysium,287,0.0834330688935281,False,Aegis,Elysium,8.34,low,0,1.0,0
Boreas-Dawn,287,0.15348,False,Boreas,Dawn,15.35,medium,0,1.8396,0
Boreas-Elysium,287,0.05783,False,Boreas,Elysium,5.78,low,0,0.6931,0
Boreas-Fenix,287,0.06504,False,Boreas,Fenix,6.5,low,0,0.7795,0
Caelum-Dawn,287,0.44623,False,Caelum,Dawn,44.62,very_high,1,5.3484,0
Caelum-Elysium,287,0.17418,False,Caelum,Elysium,17.42,medium,0,2.0877,0
Caelum-Fenix,287,0.00491,False,Caelum,Fenix,0.49,very_low,0,0.0588,0
Dawn-Elysium,287,0.01164,False,Dawn,Elysium,1.16,very_low,0,0.1395,0
Dawn-Fenix,287,0.00581,False,Dawn,Fenix,0.58,very_low,0,0.0696,0
Elysium-Fenix,287,0.00338,False,Elysium,Fenix,0.34,very_low,0,0.0405,0
Aegis-Boreas,288,0.19204,False,Aegis,Boreas,19.2,medium,0,2.3017,0
Aegis-Dawn,288,0.00453,False,Aegis,Dawn,0.45,very_low,0,0.0543,0
Aegis-Elysium,288,0.11805,False,Aegis,Elysium,11.8,medium,0,1.4149,0
Boreas-Dawn,288,0.05114,False,Boreas,Dawn,5.11,low,0,0.6129,0
Boreas-Elysium,288,0.15535,True,Boreas,Elysium,15.53,medium,0,1.862,1
Boreas-Fenix,288,0.01759,True,Boreas,Fenix,1.76,very_low,0,0.2108,1
Caelum-Dawn,288,0.00509,False,Caelum,Dawn,0.51,very_low,0,0.061,0
Caelum-Elysium,288,0.0834330688935281,False,Caelum,Elysium,8.34,low,0,1.0,0
Caelum-Fenix,288,0.10355,False,Caelum,Fenix,10.36,medium,0,1.2411,0
Dawn-Elysium,288,0.068,False,Dawn,Elysium,6.8,low,0,0.815,0
Dawn-Fenix,288,0.24726,False,Dawn,Fenix,24.73,high,1,2.9636,0
Elysium-Fenix,288,0.02578,False,Elysium,Fenix,2.58,very_low,0,0.309,0
Aegis-Boreas,289,0.09108,False,Aegis,Boreas,9.11,low,0,1.0917,0
Aegis-Dawn,289,0.02693,False,Aegis,Dawn,2.69,very_low,0,0.3228,0
Aegis-Elysium,289,0.00845,False,Aegis,Elysium,0.84,very_low,0,0.1013,0
Boreas-Dawn,289,0.00533,False,Boreas,Dawn,0.53,very_low,0,0.0639,0
Boreas-Elysium,289,0.001,False,Boreas,Elysium,0.1,very_low,0,0.012,0
Boreas-Fenix,289,0.09046,False,Boreas,Fenix,9.05,low,0,1.0842,0
Caelum-Dawn,289,0.24229,False,Caelum,Dawn,24.23,high,1,2.904,0
Caelum-Elysium,289,0.03616,False,Caelum,Elysium,3.62,very_low,0,0.4334,0
Caelum-Fenix,289,0.028,False,Caelum,Fenix,2.8,very_low,0,0.3356,0
Dawn-Elysium,289,0.0975,False,Dawn,Elysium,9.75,low,0,1.1686,0
Dawn-Fenix,289,0.0834330688935281,False,Dawn,Fenix,8.34,low,0,1.0,0
Elysium-Fenix,289,0.05771,False,Elysium,Fenix,5.77,low,0,0.6917,0
Aegis-Boreas,290,0.04693,False,Aegis,Boreas,4.69,very_low,0,0.5625,0
Aegis-Dawn,290,0.02254,False,Aegis,Dawn,2.25,very_low,0,0.2702,0
Aegis-Elysium,290,0.14076,False,Aegis,Elysium,14.08,medium,0,1.6871,0
Boreas-Dawn,290,0.11931,False,Boreas,Dawn,11.93,medium,0,1.43,0
Boreas-Elysium,290,0.16933,False,Boreas,Elysium,16.93,medium,0,2.0295,0
Boreas-Fenix,290,0.00757,False,Boreas,Fenix,0.76,very_low,0,0.0907,0
Caelum-Dawn,290,0.04777,False,Caelum,Dawn,4.78,very_low,0,0.5726,0
Caelum-Elysium,290,0.017,False,Caelum,Elysium,1.7,very_low,0,0.2038,0
Caelum-Fenix,290,0.22005,False,Caelum,Fenix,22.0,high,1,2.6374,0
Dawn-Elysium,290,0.0834330688935281,False,Dawn,Elysium,8.34,low,0,1.0,0
Dawn-Fenix,290,0.04917,True,Dawn,Fenix,4.92,very_low,0,0.5893,1
Elysium-Fenix,290,0.11891,False,Elysium,Fenix,11.89,medium,0,1.4252,0
Aegis-Boreas,291,0.10873,False,Aegis,Boreas,10.87,medium,0,1.3032,0
Aegis-Dawn,291,0.00084,False,Aegis,Dawn,0.08,very_low,0,0.0101,0
Aegis-Elysium,291,0.10332,False,Aegis,Elysium,10.33,medium,0,1.2384,0
Boreas-Dawn,291,0.02089,False,Boreas,Dawn,2.09,very_low,0,0.2504,0
Boreas-Elysium,291,0.14027,False,Boreas,Elysium,14.03,medium,0,1.6812,0
Boreas-Fenix,291,0.01063,False,Boreas,Fenix,1.06,very_low,0,0.1274,0
Caelum-Dawn,291,0.04607,False,Caelum,Dawn,4.61,very_low,0,0.5522,0
Caelum-Elysium,291,0.14386,False,Caelum,Elysium,14.39,medium,0,1.7243,0
Caelum-Fenix,291,0.11648,False,Caelum,Fenix,11.65,medium,0,1.3961,0
Dawn-Elysium,291,0.08238,False,Dawn,Elysium,8.24,low,0,0.9874,0
Dawn-Fenix,291,0.21756,True,Dawn,Fenix,21.76,high,1,2.6076,1
Elysium-Fenix,291,0.00897,False,Elysium,Fenix,0.9,very_low,0,0.1075,0
Aegis-Boreas,292,0.0701,True,Aegis,Boreas,7.01,low,0,0.8402,1
Aegis-Dawn,292,0.0256,False,Aegis,Dawn,2.56,very_low,0,0.3068,0
Aegis-Elysium,292,0.27274,False,Aegis,Elysium,27.27,high,1,3.269,0
Boreas-Dawn,292,0.01345,True,Boreas,Dawn,1.34,very_low,0,0.1612,1
Boreas-Elysium,292,0.12777,False,Boreas,Elysium,12.78,medium,0,1.5314,0
Boreas-Fenix,292,0.15316,False,Boreas,Fenix,15.32,medium,0,1.8357,0
Caelum-Dawn,292,0.00082,False,Caelum,Dawn,0.08,very_low,0,0.0098,0
Caelum-Elysium,292,0.01476,False,Caelum,Elysium,1.48,very_low,0,0.1769,0
Caelum-Fenix,292,0.04852,False,Caelum,Fenix,4.85,very_low,0,0.5815,0
Dawn-Elysium,292,0.1001,False,Dawn,Elysium,10.01,medium,0,1.1998,0
Dawn-Fenix,292,0.02662,False,Dawn,Fenix,2.66,very_low,0,0.3191,0
Elysium-Fenix,292,0.14635,False,Elysium,Fenix,14.64,medium,0,1.7541,0
Aegis-Boreas,293,0.02882,False,Aegis,Boreas,2.88,very_low,0,0.3454,0
Aegis-Dawn,293,0.0618,False,Aegis,Dawn,6.18,low,0,0.7407,0
Aegis-Elysium,293,0.06553,False,Aegis,Elysium,6.55,low,0,0.7854,0
Boreas-Dawn,293,0.13904,True,Boreas,Dawn,13.9,medium,0,1.6665,1
Boreas-Elysium,293,0.14982,False,Boreas,Elysium,14.98,medium,0,1.7957,0
Boreas-Fenix,293,0.01285,False,Boreas,Fenix,1.28,very_low,0,0.154,0
Caelum-Dawn,293,0.30946,False,Caelum,Dawn,30.95,high,1,3.7091,0
Caelum-Elysium,293,0.02524,False,Caelum,Elysium,2.52,very_low,0,0.3025,0
Caelum-Fenix,293,0.01364,False,Caelum,Fenix,1.36,very_low,0,0.1635,0
Dawn-Elysium,293,0.11023,False,Dawn,Elysium,11.02,medium,0,1.3212,0
Dawn-Fenix,293,0.0199,False,Dawn,Fenix,1.99,very_low,0,0.2385,0
Elysium-Fenix,293,0.06365,False,Elysium,Fenix,6.36,low,0,0.7629,0
Aegis-Boreas,294,0.27142,False,Aegis,Boreas,27.14,high,1,3.2531,0
Aegis-Dawn,294,0.06629,False,Aegis,Dawn,6.63,low,0,0.7945,0
Aegis-Elysium,294,0.15268,True,Aegis,Elysium,15.27,medium,0,1.83,1
Boreas-Dawn,294,0.14013,False,Boreas,Dawn,14.01,medium,0,1.6795,0
Boreas-Elysium,294,0.05543,False,Boreas,Elysium,5.54,low,0,0.6644,0
Boreas-Fenix,294,0.03638,False,Boreas,Fenix,3.64,very_low,0,0.436,0
Caelum-Dawn,294,0.03527,False,Caelum,Dawn,3.53,very_low,0,0.4227,0
Caelum-Elysium,294,0.02689,False,Caelum,Elysium,2.69,very_low,0,0.3223,0
Caelum-Fenix,294,0.1079,False,Caelum,Fenix,10.79,medium,0,1.2933,0
Dawn-Elysium,294,0.06268,False,Dawn,Elysium,6.27,low,0,0.7513,0
Dawn-Fenix,294,0.02829,False,Dawn,Fenix,2.83,very_low,0,0.3391,0
Elysium-Fenix,294,0.01664,False,Elysium,Fenix,1.66,very_low,0,0.1994,0
Aegis-Boreas,295,0.14489,False,Aegis,Boreas,14.49,medium,0,1.7366,0
Aegis-Dawn,295,0.082,False,Aegis,Dawn,8.2,low,0,0.9828,0
Aegis-Elysium,295,0.08009,False,Aegis,Elysium,8.01,low,0,0.9599,0
Boreas-Dawn,295,0.00498,False,Boreas,Dawn,0.5,very_low,0,0.0597,0
Boreas-Elysium,295,0.07575,False,Boreas,Elysium,7.58,low,0,0.9079,0
Boreas-Fenix,295,0.01814,False,Boreas,Fenix,1.81,very_low,0,0.2174,0
Caelum-Dawn,295,0.04758,True,Caelum,Dawn,4.76,very_low,0,0.5703,1
Caelum-Elysium,295,0.1297,False,Caelum,Elysium,12.97,medium,0,1.5545,0
Caelum-Fenix,295,0.08852,False,Caelum,Fenix,8.85,low,0,1.061,0
Dawn-Elysium,295,0.26487,False,Dawn,Elysium,26.49,high,1,3.1746,0
Dawn-Fenix,295,0.04076,True,Dawn,Fenix,4.08,very_low,0,0.4885,1
Elysium-Fenix,295,0.02272,True,Elysium,Fenix,2.27,very_low,0,0.2723,1
Aegis-Boreas,296,0.06709,False,Aegis,Boreas,6.71,low,0,0.8041,0
Aegis-Dawn,296,0.14737,True,Aegis,Dawn,14.74,medium,0,1.7663,1
Aegis-Elysium,296,0.08763,False,Aegis,Elysium,8.76,low,0,1.0503,0
Boreas-Dawn,296,0.06628,False,Boreas,Dawn,6.63,low,0,0.7944,0
Boreas-Elysium,296,0.02322,False,Boreas,Elysium,2.32,very_low,0,0.2783,0
Boreas-Fenix,296,0.08251,False,Boreas,Fenix,8.25,low,0,0.9889,0
Caelum-Dawn,296,0.0482,False,Caelum,Dawn,4.82,very_low,0,0.5777,0
Caelum-Elysium,296,0.00358,False,Caelum,Elysium,0.36,very_low,0,0.0429,0
Caelum-Fenix,296,0.0767,False,Caelum,Fenix,7.67,low,0,0.9193,0
Dawn-Elysium,296,0.05803,False,Dawn,Elysium,5.8,low,0,0.6955,0
Dawn-Fenix,296,0.19124,False,Dawn,Fenix,19.12,medium,0,2.2921,0
Elysium-Fenix,296,0.14816,False,Elysium,Fenix,14.82,medium,0,1.7758,0
Aegis-Boreas,297,0.22976,False,Aegis,Boreas,22.98,high,1,2.7538,0
Aegis-Dawn,297,0.03945,False,Aegis,Dawn,3.94,very_low,0,0.4728,0
Aegis-Elysium,297,0.02575,False,Aegis,Elysium,2.58,very_low,0,0.3086,0
Boreas-Dawn,297,0.0649,False,Boreas,Dawn,6.49,low,0,0.7779,0
Boreas-Elysium,297,0.16516,False,Boreas,Elysium,16.52,medium,0,1.9796,0
Boreas-Fenix,297,0.0465,False,Boreas,Fenix,4.65,very_low,0,0.5573,0
Caelum-Dawn,297,0.0369,False,Caelum,Dawn,3.69,very_low,0,0.4423,0
Caelum-Elysium,297,0.07739,False,Caelum,Elysium,7.74,low,0,0.9276,0
Caelum-Fenix,297,0.23193,False,Caelum,Fenix,23.19,high,1,2.7798,0
Dawn-Elysium,297,0.03537,False,Dawn,Elysium,3.54,very_low,0,0.4239,0
Dawn-Fenix,297,0.01959,False,Dawn,Fenix,1.96,very_low,0,0.2348,0
Elysium-Fenix,297,0.0273,False,Elysium,Fenix,2.73,very_low,0,0.3272,0
Aegis-Boreas,298,0.0834330688935281,False,Aegis,Boreas,8.34,low,0,1.0,0
Aegis-Dawn,298,0.04629,False,Aegis,Dawn,4.63,very_low,0,0.5548,0
Aegis-Elysium,298,0.10123,False,Aegis,Elysium,10.12,medium,0,1.2133,0
Boreas-Dawn,298,0.07271,False,Boreas,Dawn,7.27,low,0,0.8715,0
Boreas-Elysium,298,0.01358,False,Boreas,Elysium,1.36,very_low,0,0.1628,0
Boreas-Fenix,298,0.00104,False,Boreas,Fenix,0.1,very_low,0,0.0125,0
Caelum-Dawn,298,0.00403,False,Caelum,Dawn,0.4,very_low,0,0.0483,0
Caelum-Elysium,298,0.04718,True,Caelum,Elysium,4.72,very_low,0,0.5655,1
Caelum-Fenix,298,0.42915,False,Caelum,Fenix,42.92,very_high,1,5.1436,0
Dawn-Elysium,298,0.06553,False,Dawn,Elysium,6.55,low,0,0.7854,0
Dawn-Fenix,298,0.0834330688935281,False,Dawn,Fenix,8.34,low,0,1.0,0
Elysium-Fenix,298,0.07603,False,Elysium,Fenix,7.6,low,0,0.9113,0
Aegis-Boreas,299,0.01431,False,Aegis,Boreas,1.43,very_low,0,0.1715,0
Aegis-Dawn,299,0.10802,False,Aegis,Dawn,10.8,medium,0,1.2947,0
Aegis-Elysium,299,0.13521,False,Aegis,Elysium,13.52,medium,0,1.6206,0
Boreas-Dawn,299,0.25855,False,Boreas,Dawn,25.86,high,1,3.0989,0
Boreas-Elysium,299,0.02624,False,Boreas,Elysium,2.62,very_low,0,0.3145,0
Boreas-Fenix,299,0.07516,False,Boreas,Fenix,7.52,low,0,0.9008,0
Caelum-Dawn,299,0.01019,False,Caelum,Dawn,1.02,very_low,0,0.1221,0
Caelum-Elysium,299,0.01,False,Caelum,Elysium,1.0,very_low,0,0.1199,0
Caelum-Fenix,299,0.0174,False,Caelum,Fenix,1.74,very_low,0,0.2086,0
Dawn-Elysium,299,0.1498,False,Dawn,Elysium,14.98,medium,0,1.7955,0
Dawn-Fenix,299,0.11306,False,Dawn,Fenix,11.31,medium,0,1.3551,0
Elysium-Fenix,299,0.08207,False,Elysium,Fenix,8.21,low,0,0.9837,0
Aegis-Boreas,300,0.13293,False,Aegis,Boreas,13.29,medium,0,1.5933,0
Aegis-Dawn,300,0.22009,False,Aegis,Dawn,22.01,high,1,2.6379,0
Aegis-Elysium,300,0.13162,False,Aegis,Elysium,13.16,medium,0,1.5776,0
Boreas-Dawn,300,0.04295,False,Boreas,Dawn,4.3,very_low,0,0.5148,0
Boreas-Elysium,300,0.01648,False,Boreas,Elysium,1.65,very_low,0,0.1975,0
Boreas-Fenix,300,0.00664,False,Boreas,Fenix,0.66,very_low,0,0.0796,0
Caelum-Dawn,300,0.1744,False,Caelum,Dawn,17.44,medium,0,2.0903,0
Caelum-Elysium,300,0.0171,False,Caelum,Elysium,1.71,very_low,0,0.205,0
Caelum-Fenix,300,0.06392,False,Caelum,Fenix,6.39,low,0,0.7661,0
Dawn-Elysium,300,0.04274,False,Dawn,Elysium,4.27,very_low,0,0.5123,0
Dawn-Fenix,300,0.08303,False,Dawn,Fenix,8.3,low,0,0.9952,0
Elysium-Fenix,300,0.0681,False,Elysium,Fenix,6.81,low,0,0.8162,0
Aegis-Boreas,301,0.05331,False,Aegis,Boreas,5.33,low,0,0.639,0
Aegis-Dawn,301,0.02106,True,Aegis,Dawn,2.11,very_low,0,0.2524,1
Aegis-Elysium,301,0.18907,False,Aegis,Elysium,18.91,medium,0,2.2661,0
Boreas-Dawn,301,0.01074,False,Boreas,Dawn,1.07,very_low,0,0.1287,0
Boreas-Elysium,301,0.1915,False,Boreas,Elysium,19.15,medium,0,2.2953,0
Boreas-Fenix,301,0.04171,False,Boreas,Fenix,4.17,very_low,0,0.4999,0
Caelum-Dawn,301,0.08153,False,Caelum,Dawn,8.15,low,0,0.9772,0
Caelum-Elysium,301,0.35296,False,Caelum,Elysium,35.3,very_high,1,4.2305,0
Caelum-Fenix,301,0.01775,False,Caelum,Fenix,1.78,very_low,0,0.2127,0
Dawn-Elysium,301,0.00643,False,Dawn,Elysium,0.64,very_low,0,0.0771,0
Dawn-Fenix,301,0.00495,False,Dawn,Fenix,0.5,very_low,0,0.0593,0
Elysium-Fenix,301,0.02899,False,Elysium,Fenix,2.9,very_low,0,0.3475,0
Aegis-Boreas,302,0.02904,False,Aegis,Boreas,2.9,very_low,0,0.3481,0
Aegis-Dawn,302,0.00062,False,Aegis,Dawn,0.06,very_low,0,0.0074,0
Aegis-Elysium,302,0.29398,False,Aegis,Elysium,29.4,high,1,3.5235,0
Boreas-Dawn,302,0.05254,False,Boreas,Dawn,5.25,low,0,0.6297,0
Boreas-Elysium,302,0.10182,False,Boreas,Elysium,10.18,medium,0,1.2204,0
Boreas-Fenix,302,0.02359,False,Boreas,Fenix,2.36,very_low,0,0.2827,0
Caelum-Dawn,302,0.03428,False,Caelum,Dawn,3.43,very_low,0,0.4109,0
Caelum-Elysium,302,0.05805,False,Caelum,Elysium,5.8,low,0,0.6958,0
Caelum-Fenix,302,0.1489,True,Caelum,Fenix,14.89,medium,0,1.7847,1
Dawn-Elysium,302,0.02834,False,Dawn,Elysium,2.83,very_low,0,0.3397,0
Dawn-Fenix,302,0.02856,False,Dawn,Fenix,2.86,very_low,0,0.3423,0
