link_id,tick,load_units,load_ratio,status,observed_latency_ms
Dawn-Fenix,49,12.7,0.0808,ok,72022.671
Dawn-Elysium,68,43.52,0.3091,ok,142426.702
Dawn-Elysium,289,52.9,0.7672,ok,871893.866
Boreas-Elysium,32,79.4,0.3872,ok,167233.495
Dawn-Fenix,198,3.5,0.022,ok,70469.851
Aegis-Elysium,337,73.0,0.3614,ok,246347.79
Aegis-Dawn,144,15.0,0.1528,ok,128823.534
Caelum-Fenix,350,42.6,0.3353,ok,167624.897
Boreas-Dawn,324,23.119999999999997,0.1629,ok,75415.843
Aegis-Elysium,459,54.1,0.268,ok,199235.018
Dawn-Elysium,386,30.0,0.4341,ok,203256.077
Boreas-Dawn,434,146.0,0.7227,ok,456473.84
Boreas-Dawn,151,109.7,0.5429,ok,202135.598
Boreas-Dawn,230,25.6,0.127,ok,69807.949
Caelum-Elysium,231,21.1,0.2541,ok,160169.786
Boreas-Elysium,466,6.4,0.0313,ok,96924.174
Boreas-Elysium,321,52.5,0.2562,ok,121505.417
Caelum-Dawn,421,12.4,0.1351,ok,119329.993
Boreas-Elysium,116,76.3,0.372,ok,162514.517
Elysium-Fenix,460,23.3,0.1533,ok,182298.817
Boreas-Elysium,50,100.0,0.4876,ok,235613.446
Caelum-Dawn,320,14.6,0.1591,ok,119382.634
Caelum-Dawn,337,23.9,0.2597,ok,143387.685
Aegis-Elysium,371,38.44,0.2424,ok,192248.249
Boreas-Elysium,98,108.2,0.528,ok,266459.791
Dawn-Fenix,339,38.9,0.2475,ok,88607.741
Aegis-Dawn,99,39.9,0.4069,ok,216215.921
Boreas-Elysium,474,17.9,0.0875,ok,100777.664
Dawn-Fenix,26,51.3,0.3264,ok,104467.815
Elysium-Fenix,33,86.5,0.5692,ok,533629.825
Boreas-Dawn,285,15.2,0.0755,ok,69230.193
Boreas-Dawn,385,58.3,0.2886,ok,93686.632
Caelum-Dawn,499,24.8,0.2698,ok,146606.865
Dawn-Fenix,211,128.2,0.8163,ok,840382.936
Aegis-Elysium,343,82.1,0.4067,ok,286228.64
Dawn-Elysium,383,5.4,0.0781,ok,105428.695
Aegis-Dawn,400,16.2,0.1658,ok,127094.51
Dawn-Fenix,367,17.2,0.1093,ok,75951.565
Boreas-Dawn,387,83.1,0.4116,ok,127972.177
Boreas-Dawn,203,60.9,0.3017,ok,96575.296
Boreas-Elysium,87,19.2,0.0939,ok,100537.32
Boreas-Fenix,258,25.0,0.1482,ok,150382.229
Aegis-Boreas,277,42.4,0.2038,ok,67625.895
Aegis-Dawn,154,19.6,0.1998,ok,133325.128
Caelum-Fenix,442,15.6,0.1231,ok,117703.521
Caelum-Dawn,218,57.3,0.6225,ok,451783.841
Caelum-Elysium,123,17.8,0.2148,ok,149514.833
Boreas-Elysium,448,60.9,0.297,ok,134128.544
Dawn-Fenix,233,85.1,0.5421,ok,205782.872
Caelum-Dawn,99,11.1,0.1205,ok,117757.282
Aegis-Boreas,308,73.1,0.3512,ok,93491.921
Caelum-Fenix,470,12.360000000000003,0.0881,ok,118640.453
Caelum-Fenix,206,22.1,0.174,ok,124451.072
Aegis-Boreas,479,35.8,0.1723,ok,67843.551
Boreas-Dawn,16,41.0,0.2028,ok,79525.338
Boreas-Dawn,41,130.0,0.6437,ok,307206.37
Boreas-Elysium,142,66.7,0.3252,ok,142579.656
Dawn-Fenix,53,17.0,0.1082,ok,70140.791
Dawn-Elysium,214,21.5,0.3119,ok,141831.48
Elysium-Fenix,205,45.8,0.301,ok,229198.05
Boreas-Elysium,215,106.1,0.5173,ok,258482.676
Aegis-Boreas,29,75.7,0.364,ok,96354.792
Boreas-Elysium,136,7.3,0.0355,ok,94834.819
Caelum-Fenix,109,66.8,0.5259,ok,305650.546
Elysium-Fenix,28,50.9,0.3348,ok,247167.652
Caelum-Dawn,361,5.8,0.0633,ok,115994.96
Aegis-Dawn,373,14.8,0.1513,ok,126831.533
Caelum-Elysium,490,44.8,0.5393,ok,369539.398
Aegis-Boreas,134,61.1,0.2939,ok,82267.838
Caelum-Fenix,446,51.1,0.4021,ok,199990.6
Boreas-Elysium,103,59.1,0.2881,ok,127971.954
Elysium-Fenix,383,43.2,0.2841,ok,217464.448
Aegis-Dawn,24,14.0,0.1426,ok,127286.911
Aegis-Boreas,14,71.1,0.3419,ok,90668.79
Dawn-Fenix,145,25.6,0.1628,ok,74550.516
Aegis-Boreas,393,9.3,0.0448,ok,58506.505
Boreas-Dawn,440,72.2,0.3575,ok,109169.062
Boreas-Dawn,95,29.8,0.1475,ok,74303.173
Boreas-Elysium,479,26.5,0.1295,ok,101749.042
Dawn-Fenix,180,48.0,0.3056,ok,102085.949
Caelum-Dawn,189,20.5,0.2227,ok,129673.779
Caelum-Fenix,188,14.7,0.1155,ok,119576.469
Caelum-Dawn,14,5.6,0.0604,ok,111426.505
Boreas-Elysium,454,74.4,0.3631,ok,154453.684
Aegis-Boreas,386,167.8,0.8066,ok,664873.739
Dawn-Fenix,263,41.7,0.2654,ok,91054.067
Boreas-Elysium,495,52.1,0.2539,ok,123539.494
Dawn-Fenix,152,29.2,0.1859,ok,78932.116
Aegis-Dawn,481,33.6,0.3431,ok,179285.368
Elysium-Fenix,245,43.8,0.288,ok,221006.016
Dawn-Elysium,265,15.3,0.2223,ok,122341.805
Dawn-Elysium,485,4.68,0.056,ok,102608.639
Boreas-Fenix,427,70.9,0.4197,ok,256385.755
Boreas-Elysium,250,66.8,0.3257,ok,146534.74
Caelum-Elysium,254,14.6,0.1758,ok,139012.111
Dawn-Elysium,458,3.9,0.057,ok,100547.999
Dawn-Fenix,438,6.1,0.0386,ok,72036.272
Caelum-Elysium,484,10.9,0.1315,ok,131929.001
Dawn-Fenix,41,91.5,0.5827,ok,124164.318
Boreas-Elysium,166,26.6,0.1297,ok,98658.894
Caelum-Elysium,290,54.4,0.6553,ok,599261.592
Aegis-Dawn,50,39.9,0.4074,ok,218262.036
Caelum-Dawn,459,22.3,0.2422,ok,76704.098
Caelum-Elysium,386,25.8,0.3108,ok,179512.055
Elysium-Fenix,302,91.9,0.6044,ok,617720.419
Aegis-Dawn,162,47.2,0.4812,ok,275219.548
Aegis-Elysium,332,44.7,0.2212,ok,182278.761
Aegis-Boreas,192,61.5,0.2955,ok,82249.408
Aegis-Elysium,463,69.03999999999999,0.4238,ok,294491.238
Elysium-Fenix,115,39.9,0.2628,ok,205228.679
Caelum-Fenix,192,75.4,0.5941,ok,400886.854
Caelum-Fenix,498,43.0,0.3387,ok,173047.846
Boreas-Dawn,383,105.2,0.5208,ok,186390.143
Caelum-Dawn,112,28.2,0.3066,ok,156483.393
Boreas-Dawn,10,73.4,0.3632,ok,109963.929
Elysium-Fenix,171,41.1,0.2701,ok,211570.03
Elysium-Fenix,344,72.79999999999998,0.5525,ok,504995.786
Caelum-Elysium,487,55.6,0.6696,ok,644101.625
Aegis-Elysium,336,67.1,0.3322,ok,231154.774
Boreas-Dawn,291,29.2,0.1447,ok,74260.485
Aegis-Dawn,498,14.8,0.1512,ok,127339.604
Caelum-Fenix,440,6.7,0.0531,ok,109605.511
Dawn-Elysium,295,40.0,0.5804,ok,580805.45
Dawn-Fenix,304,20.2,0.1286,ok,43305.764
Aegis-Boreas,419,63.3,0.3043,ok,85220.043
Boreas-Elysium,169,34.3,0.1673,ok,106848.231
Elysium-Fenix,203,18.0,0.1239,ok,171312.286
Boreas-Elysium,71,68.7,0.3352,ok,144962.73
Aegis-Boreas,165,113.9,0.5476,ok,179306.723
Caelum-Fenix,66,51.2,0.4028,ok,203741.903
Aegis-Dawn,443,47.8,0.4875,ok,279548.347
Aegis-Boreas,363,78.9,0.3796,ok,101907.067
Aegis-Dawn,284,49.3,0.5034,ok,296949.704
Caelum-Dawn,104,20.1,0.2184,ok,131511.508
Elysium-Fenix,468,45.3,0.2978,ok,221319.786
Caelum-Dawn,53,13.2,0.1435,ok,120110.427
Aegis-Boreas,319,28.2,0.1356,ok,64160.672
Aegis-Dawn,188,32.0,0.3261,ok,174505.501
Boreas-Elysium,83,32.2,0.1571,ok,104552.658
Caelum-Elysium,334,43.9,0.5283,ok,349033.586
Aegis-Boreas,314,62.4,0.3001,ok,82392.689
Boreas-Elysium,449,70.0,0.3412,ok,150216.576
Boreas-Elysium,470,76.8,0.3747,ok,155241.077
Caelum-Elysium,373,39.6,0.4772,ok,294579.041
Caelum-Elysium,480,11.2,0.1352,ok,139646.516
Boreas-Elysium,19,31.6,0.1542,ok,104388.107
Caelum-Elysium,82,42.5,0.5122,ok,330548.605
Aegis-Dawn,279,52.6,0.5371,ok,339381.246
Caelum-Elysium,306,45.4,0.5468,ok,377597.051
Caelum-Fenix,359,28.1,0.2214,ok,130436.468
Aegis-Elysium,328,68.4,0.3385,ok,233623.244
Dawn-Elysium,52,13.9,0.2011,ok,114569.749
Dawn-Fenix,302,35.7,0.2272,ok,85259.713
Caelum-Elysium,259,13.5,0.1627,ok,139837.228
Boreas-Elysium,236,62.0,0.3026,ok,133663.992
Caelum-Fenix,293,37.0,0.291,ok,151515.332
Aegis-Dawn,35,27.5,0.2807,ok,156981.711
Dawn-Fenix,359,63.3,0.403,ok,130178.537
Aegis-Boreas,425,37.6,0.1806,ok,67384.634
Caelum-Fenix,475,84.1,0.6622,ok,548682.129
Elysium-Fenix,473,9.8,0.0642,ok,169159.944
Elysium-Fenix,424,48.8,0.3209,ok,236489.19
Dawn-Fenix,192,10.8,0.0686,ok,72910.652
Aegis-Boreas,215,83.7,0.4025,ok,110596.182
Aegis-Boreas,478,3.8,0.0182,ok,57565.156
Boreas-Elysium,150,51.8,0.2526,ok,121990.152
Boreas-Fenix,44,30.9,0.1826,ok,153070.944
Aegis-Boreas,258,43.1,0.2073,ok,69393.041
Aegis-Elysium,162,70.8,0.3504,ok,245495.784
Dawn-Fenix,68,25.8,0.1645,ok,76636.109
Boreas-Dawn,292,28.2,0.1398,ok,73956.782
Caelum-Fenix,89,28.3,0.223,ok,131669.999
Aegis-Dawn,244,16.6,0.1691,ok,128012.888
Aegis-Dawn,74,13.8,0.1403,ok,121354.447
Boreas-Dawn,8,24.4,0.1206,ok,72311.568
Boreas-Elysium,380,3.5,0.0169,ok,96520.051
Caelum-Dawn,285,6.1,0.0663,ok,114329.262
Elysium-Fenix,436,22.2,0.146,ok,173178.912
Boreas-Elysium,17,47.0,0.2295,ok,115570.859
Aegis-Dawn,159,54.5,0.5566,ok,364715.383
Aegis-Boreas,324,26.1,0.1257,ok,62349.756
Elysium-Fenix,139,39.6,0.2604,ok,207679.671
Aegis-Boreas,444,73.9,0.3554,ok,93345.238
Caelum-Fenix,452,31.7,0.2492,ok,141381.753
Aegis-Boreas,110,92.5,0.4446,ok,123491.669
Caelum-Dawn,178,27.7,0.3013,ok,158259.756
Boreas-Elysium,277,47.94,0.3325,ok,146096.185
Boreas-Dawn,288,63.0,0.3121,ok,99056.627
Aegis-Boreas,94,36.5,0.1757,ok,64984.26
Boreas-Elysium,350,25.3,0.1234,ok,100062.579
Caelum-Dawn,316,34.6,0.3766,ok,186034.708
Elysium-Fenix,266,43.4,0.2854,ok,221129.829
Boreas-Elysium,42,76.7,0.3739,ok,162308.659
Caelum-Fenix,227,61.8,0.4868,ok,265054.529
Boreas-Fenix,477,115.0,0.6806,ok,721872.771
Aegis-Boreas,1,136.4,0.6557,ok,283818.179
Aegis-Dawn,477,42.7,0.4358,ok,232172.458
Dawn-Fenix,135,65.5,0.4169,ok,135980.624
Boreas-Fenix,341,89.5,0.5294,ok,368979.177
Aegis-Dawn,115,55.0,0.5616,ok,371568.793
Dawn-Fenix,200,53.7,0.3421,ok,106533.473
Caelum-Dawn,69,22.0,0.2391,ok,333275.111
Boreas-Fenix,62,88.2,0.5219,ok,367238.452
Boreas-Dawn,148,14.9,0.074,ok,67657.895
Dawn-Fenix,5,37.7,0.2398,ok,83261.075
Aegis-Boreas,221,47.5,0.2285,ok,72207.227
Aegis-Dawn,311,19.2,0.1961,ok,132488.646
Caelum-Elysium,155,5.5,0.066,ok,127647.119
Boreas-Elysium,139,27.2,0.1325,ok,104159.641
Dawn-Fenix,434,44.4,0.2827,ok,94375.466
Boreas-Dawn,139,18.1,0.0895,ok,70211.763
Aegis-Boreas,172,21.2,0.1019,ok,62543.338
Caelum-Elysium,229,2.4,0.0287,ok,125445.527
Dawn-Elysium,92,36.0,0.5223,ok,275998.376
Boreas-Elysium,108,23.7,0.1155,ok,104956.411
Aegis-Boreas,281,49.1,0.2362,ok,75181.374
Caelum-Fenix,36,77.0,0.6059,ok,421823.315
Caelum-Fenix,357,46.4,0.3652,ok,182943.707
Dawn-Elysium,290,31.7,0.4594,ok,224724.009
Caelum-Elysium,463,27.1,0.326,ok,187717.813
Aegis-Boreas,409,49.9,0.2399,ok,71784.265
Aegis-Dawn,107,25.0,0.2551,ok,149586.883
Elysium-Fenix,478,14.5,0.0957,ok,166593.993
Elysium-Fenix,61,8.6,0.0566,ok,167104.126
Elysium-Fenix,489,41.4,0.2725,ok,221949.754
Aegis-Dawn,41,0.7,0.0073,ok,120149.352
Boreas-Dawn,346,58.7,0.2903,ok,93481.806
Boreas-Dawn,465,42.5,0.2106,ok,149786.416
Caelum-Fenix,146,20.8,0.1637,ok,119760.973
Caelum-Dawn,496,24.6,0.2676,ok,146346.185
Boreas-Elysium,363,56.6,0.2763,ok,128217.349
Caelum-Dawn,369,57.7,0.6273,ok,469757.43
Aegis-Dawn,47,32.0,0.3268,ok,175617.747
Caelum-Dawn,79,15.4,0.1678,ok,121507.556
Caelum-Fenix,77,58.9,0.4637,ok,244644.629
Aegis-Dawn,221,29.0,0.2956,ok,159678.764
Elysium-Fenix,176,41.2,0.271,ok,214118.428
Caelum-Elysium,301,62.9,0.7573,ok,1026674.336
Aegis-Elysium,97,47.6,0.2355,ok,186459.715
Aegis-Dawn,114,15.5,0.1581,ok,129330.027
Aegis-Dawn,40,55.7,0.5686,ok,383981.329
Caelum-Elysium,34,20.0,0.2409,ok,151045.948
Caelum-Elysium,345,17.9,0.216,ok,150284.506
Dawn-Elysium,440,34.6,0.5021,ok,257002.888
Boreas-Dawn,179,36.0,0.1782,ok,75365.391
Caelum-Elysium,274,38.5,0.464,ok,283061.72
Elysium-Fenix,228,60.5,0.3982,ok,289771.857
Boreas-Dawn,395,86.0,0.4256,ok,133267.524
Aegis-Dawn,324,23.6,0.2409,ok,144068.283
Aegis-Dawn,325,17.6,0.1794,ok,135525.394
Dawn-Elysium,430,18.8,0.2729,ok,129688.703
Boreas-Dawn,444,72.4,0.3584,ok,108385.181
Boreas-Elysium,74,14.5,0.071,ok,98776.051
Caelum-Dawn,378,36.2,0.3939,ok,200213.542
Caelum-Elysium,262,11.0,0.1321,ok,133619.23
Aegis-Dawn,475,49.9,0.5092,ok,306829.805
Caelum-Fenix,144,46.1,0.3632,ok,184236.952
Elysium-Fenix,493,35.4,0.2332,ok,199876.349
Caelum-Fenix,369,16.5,0.13,ok,115009.081
Caelum-Fenix,209,34.839999999999996,0.2126,ok,128424.432
Caelum-Fenix,301,85.3,0.6717,ok,569696.054
Aegis-Elysium,34,112.8,0.5583,ok,483954.434
Dawn-Elysium,319,22.7,0.3291,ok,146777.317
Caelum-Elysium,109,8.3,0.0995,ok,128247.889
Dawn-Fenix,474,70.8,0.451,ok,150800.314
Caelum-Elysium,453,21.3,0.2561,ok,157333.847
Dawn-Fenix,29,31.2,0.1988,ok,84620.838
Caelum-Dawn,233,24.7,0.2689,ok,143977.451
Caelum-Dawn,296,33.2,0.361,ok,179212.444
Caelum-Dawn,346,17.1,0.1858,ok,215730.505
Dawn-Elysium,342,29.4,0.4265,ok,199258.778
Aegis-Elysium,152,37.1,0.1836,ok,173804.711
Dawn-Elysium,481,10.6,0.153,ok,112335.974
Boreas-Fenix,473,131.0,0.7751,ok,1214224.157
Aegis-Dawn,426,14.6,0.1493,ok,130267.034
Elysium-Fenix,412,21.6,0.1423,ok,177925.977
Dawn-Elysium,151,5.1,0.0741,ok,100905.554
Aegis-Dawn,36,29.9,0.3048,ok,160559.035
Elysium-Fenix,31,21.4,0.141,ok,174020.306
Boreas-Dawn,22,14.7,0.0729,ok,67942.112
Caelum-Elysium,216,45.3,0.5462,ok,376801.757
Caelum-Elysium,273,19.5,0.2354,ok,153134.054
Boreas-Fenix,122,37.7,0.223,ok,283747.643
Caelum-Dawn,128,14.4,0.1569,ok,123265.239
Caelum-Fenix,182,74.5,0.5866,ok,389524.291
Elysium-Fenix,191,31.3,0.2058,ok,189561.408
Aegis-Dawn,447,51.4,0.5245,ok,321156.084
Aegis-Boreas,30,27.5,0.132,ok,63400.437
Boreas-Fenix,123,64.0,0.3785,ok,130081.348
Boreas-Fenix,42,24.4,0.1446,ok,144973.909
Aegis-Dawn,294,46.9,0.4782,ok,271672.886
Caelum-Elysium,420,3.3,0.0401,ok,126799.723
Aegis-Boreas,292,40.1,0.1926,ok,68425.317
Aegis-Dawn,215,37.3,0.3811,ok,199632.508
Boreas-Elysium,467,93.8,0.4575,ok,208790.042
Dawn-Elysium,327,34.4,0.4993,ok,252483.641
Aegis-Boreas,22,30.3,0.1455,ok,65073.824
Boreas-Fenix,376,103.7,0.6134,ok,521285.739
Aegis-Dawn,425,32.1,0.3279,ok,177984.994
Aegis-Dawn,458,25.6,0.2613,ok,152534.49
Aegis-Elysium,87,64.8,0.3206,ok,221973.86
Aegis-Elysium,327,45.7,0.2264,ok,179456.165
Dawn-Fenix,186,86.3,0.5498,ok,214550.623
Aegis-Boreas,285,33.1,0.1589,ok,66223.472
Boreas-Elysium,183,13.3,0.0648,ok,99062.984
Aegis-Elysium,304,88.1,0.4359,ok,311571.416
Boreas-Elysium,496,74.2,0.362,ok,152429.267
Aegis-Dawn,95,42.0,0.4286,ok,230002.015
Boreas-Dawn,4,67.0,0.3317,ok,99831.406
Caelum-Fenix,80,10.6,0.0835,ok,114791.475
Aegis-Elysium,306,56.52,0.3458,ok,232058.363
Caelum-Elysium,187,16.8,0.2018,ok,145934.068
Boreas-Fenix,131,82.3,0.487,ok,323102.053
Aegis-Elysium,53,82.5,0.4083,ok,288161.896
Boreas-Elysium,162,74.8,0.3649,ok,157349.231
Dawn-Elysium,240,4.9,0.0703,ok,103205.814
Boreas-Dawn,268,39.82,0.3083,ok,98221.981
Dawn-Fenix,172,47.7,0.304,ok,99881.602
Boreas-Elysium,79,69.1,0.3368,ok,148689.068
Aegis-Boreas,302,6.9,0.0333,ok,60563.736
Boreas-Dawn,118,71.3,0.3528,ok,106328.338
Boreas-Elysium,107,118.4,0.5775,ok,327267.194
Aegis-Dawn,112,60.2,0.6146,ok,464509.007
Caelum-Dawn,481,57.5,0.6251,ok,458623.568
Boreas-Fenix,17,89.9,0.532,ok,377642.99
Boreas-Elysium,231,54.6,0.2663,ok,121354.169
Caelum-Fenix,181,63.1,0.4968,ok,275273.377
Dawn-Fenix,252,119.8,0.7628,ok,589891.933
Caelum-Elysium,414,19.3,0.2321,ok,156561.304
Caelum-Elysium,169,11.8,0.1428,ok,131220.589
Boreas-Fenix,340,39.5,0.2337,ok,159218.83
Dawn-Fenix,457,23.8,0.1513,ok,74801.34
Dawn-Fenix,463,40.2,0.2557,ok,88561.739
Aegis-Dawn,78,41.3,0.4216,ok,222235.472
Boreas-Fenix,83,13.2,0.0783,ok,135917.468
Caelum-Elysium,411,55.7,0.6705,ok,648969.528
Caelum-Fenix,482,21.5,0.1692,ok,121271.618
Boreas-Dawn,295,117.0,0.5794,ok,233998.828
Boreas-Fenix,223,74.8,0.4424,ok,274773.444
Dawn-Elysium,446,17.7,0.2566,ok,128907.54
Boreas-Dawn,283,29.9,0.1478,ok,72813.621
Boreas-Elysium,241,12.9,0.0631,ok,95262.756
Caelum-Dawn,384,21.4,0.2328,ok,135588.634
Boreas-Elysium,497,86.9,0.4241,ok,187695.185
Dawn-Elysium,8,29.3,0.4242,ok,194958.306
Aegis-Elysium,348,72.4,0.3585,ok,248166.171
Dawn-Fenix,107,37.8,0.2407,ok,86665.197
Dawn-Fenix,355,84.8,0.54,ok,205088.497
Caelum-Fenix,111,49.0,0.3855,ok,193003.757
Dawn-Elysium,37,13.5,0.1961,ok,116528.377
Boreas-Dawn,163,84.0,0.4156,ok,129537.216
Dawn-Fenix,313,8.0,0.0511,ok,70046.454
Boreas-Elysium,269,22.9,0.1772,ok,108308.312
Boreas-Fenix,10,19.2,0.1137,ok,141347.864
Aegis-Boreas,325,116.0,0.5576,ok,185311.868
Dawn-Fenix,382,26.1,0.1662,ok,76566.582
Caelum-Dawn,251,8.5,0.0921,ok,114737.186
Caelum-Fenix,219,30.3,0.2388,ok,137710.958
Aegis-Dawn,328,62.6,0.6387,ok,515555.291
Caelum-Dawn,157,8.8,0.0952,ok,118166.899
Boreas-Dawn,290,94.98,0.5112,ok,179227.471
Caelum-Elysium,41,25.2,0.3035,ok,176563.553
Aegis-Boreas,38,86.5,0.4159,ok,113955.582
Aegis-Dawn,454,50.7,0.5176,ok,318790.677
Caelum-Fenix,154,11.4,0.0894,ok,115558.131
Caelum-Fenix,320,45.6,0.3587,ok,181406.615
Aegis-Elysium,20,20.1,0.0994,ok,153586.27
Aegis-Elysium,29,114.1,0.5649,ok,494685.809
Dawn-Elysium,394,15.9,0.2306,ok,121419.681
Aegis-Elysium,487,70.7,0.35,ok,240373.54
Boreas-Dawn,131,140.1,0.6936,ok,391973.746
Caelum-Fenix,322,34.1,0.2688,ok,147354.6
Caelum-Fenix,461,19.5,0.1538,ok,120478.111
Aegis-Elysium,420,54.0,0.2675,ok,201781.642
Elysium-Fenix,334,37.440000000000005,0.2171,ok,196203.78
Aegis-Elysium,33,7.6,0.0377,ok,149427.081
Boreas-Fenix,303,3.8,0.0224,ok,140241.97
Boreas-Dawn,215,64.8,0.321,ok,100664.662
Aegis-Elysium,353,30.3,0.1502,ok,164761.505
Caelum-Elysium,350,8.6,0.1032,ok,134086.747
Aegis-Elysium,448,86.8,0.4295,ok,815366.739
Boreas-Elysium,26,43.6,0.2127,ok,113317.366
Dawn-Fenix,45,33.0,0.2103,ok,81073.88
Caelum-Dawn,301,9.4,0.1021,ok,112389.655
Boreas-Elysium,126,36.6,0.1788,ok,108978.99
Aegis-Dawn,432,56.6,0.5777,ok,401001.313
Caelum-Fenix,252,73.9,0.5818,ok,383098.424
Caelum-Fenix,450,12.5,0.0982,ok,116228.565
Aegis-Boreas,3,55.8,0.2681,ok,76938.079
Boreas-Elysium,210,15.7,0.0767,ok,98081.583
Aegis-Dawn,386,15.8,0.1612,ok,124092.858
Boreas-Fenix,359,19.0,0.1126,ok,139326.942
Boreas-Fenix,80,63.6,0.3761,ok,223932.135
Boreas-Elysium,5,18.9,0.0922,ok,104460.118
Boreas-Dawn,168,80.6,0.3988,ok,124461.242
Boreas-Elysium,4,45.0,0.2193,ok,263160.668
Elysium-Fenix,155,14.3,0.0943,ok,168337.126
Boreas-Fenix,358,56.0,0.3314,ok,201690.043
Aegis-Dawn,255,23.6,0.2412,ok,145428.714
Aegis-Boreas,55,94.3,0.4535,ok,129572.618
Boreas-Dawn,382,39.0,0.1931,ok,80496.458
Caelum-Fenix,21,33.7,0.2656,ok,146389.253
Boreas-Fenix,170,35.0,0.2068,ok,161134.846
Boreas-Fenix,428,31.2,0.1849,ok,152999.948
Aegis-Dawn,478,17.7,0.181,ok,125004.913
Dawn-Fenix,407,9.7,0.0615,ok,71356.035
Aegis-Dawn,359,23.9,0.2437,ok,150211.35
Dawn-Elysium,18,30.3,0.439,ok,201614.617
Caelum-Elysium,55,13.2,0.1585,ok,140985.065
Aegis-Elysium,458,22.7,0.1121,ok,160486.416
Caelum-Elysium,227,31.119999999999997,0.2622,ok,160142.628
Aegis-Dawn,424,19.6,0.1997,ok,136022.203
Boreas-Dawn,458,73.5,0.3637,ok,113966.226
Aegis-Boreas,11,77.4,0.3721,ok,101266.459
Caelum-Elysium,69,28.1,0.3382,ok,192898.264
Boreas-Dawn,32,22.5,0.1115,ok,70785.934
Aegis-Dawn,339,39.9,0.4075,ok,219560.199
Dawn-Elysium,219,17.1,0.2473,ok,127000.668
Caelum-Fenix,251,18.2,0.1436,ok,123143.317
Boreas-Elysium,209,60.7,0.2961,ok,132571.554
Dawn-Fenix,403,55.6,0.3541,ok,113412.359
Elysium-Fenix,441,26.7,0.1757,ok,182611.313
Boreas-Elysium,343,54.4,0.2653,ok,120409.119
Aegis-Elysium,9,56.5,0.2798,ok,203937.426
Boreas-Fenix,251,34.4,0.2036,ok,153367.685
Aegis-Dawn,233,20.5,0.209,ok,135023.131
Aegis-Boreas,448,17.4,0.0836,ok,61609.301
Dawn-Elysium,88,33.2,0.4806,ok,237528.262
Aegis-Boreas,150,48.3,0.2322,ok,71379.241
Boreas-Elysium,129,106.6,0.52,ok,262283.538
Dawn-Fenix,30,11.0,0.0701,ok,72250.263
Aegis-Elysium,223,89.4,0.4428,ok,317620.538
Caelum-Elysium,160,24.8,0.2993,ok,176750.023
Boreas-Elysium,146,61.7,0.3008,ok,133594.139
Caelum-Elysium,433,10.3,0.1247,ok,129171.485
Boreas-Fenix,243,66.7,0.3944,ok,240126.271
Dawn-Elysium,281,46.1,0.6684,ok,515509.486
Dawn-Elysium,146,39.7,0.5751,ok,340350.993
Dawn-Elysium,60,25.1,0.364,ok,166336.8
Boreas-Fenix,38,43.7,0.2585,ok,164800.083
Aegis-Elysium,323,9.8,0.0483,ok,151971.167
Boreas-Dawn,356,25.9,0.1284,ok,72221.951
Caelum-Elysium,172,20.2,0.2439,ok,154476.563
Aegis-Boreas,279,1.4,0.0067,ok,60409.376
Aegis-Boreas,252,94.9,0.4561,ok,129204.759
Elysium-Fenix,316,8.8,0.058,ok,168590.135
Boreas-Elysium,128,42.6,0.2078,ok,114478.322
Dawn-Elysium,244,30.5,0.4414,ok,205395.123
Aegis-Dawn,346,14.7,0.1501,ok,127445.528
Caelum-Elysium,486,18.9,0.228,ok,155051.382
Dawn-Elysium,373,15.8,0.2296,ok,124125.549
Boreas-Dawn,390,47.220000000000006,0.3095,ok,97620.672
Dawn-Elysium,44,39.1,0.5665,ok,325240.77
Boreas-Fenix,75,98.3,0.5819,ok,460612.692
Aegis-Dawn,67,26.5,0.2707,ok,153619.822
Caelum-Dawn,387,14.5,0.1571,ok,123403.921
Aegis-Dawn,267,43.3,0.4423,ok,243553.644
Aegis-Boreas,318,97.4,0.4684,ok,134936.015
Caelum-Elysium,182,21.0,0.2526,ok,154300.178
Aegis-Elysium,188,52.5,0.2598,ok,195948.781
Elysium-Fenix,400,83.8,0.5512,ok,500575.855
Caelum-Fenix,295,80.9,0.6374,ok,487892.837
Boreas-Fenix,394,97.4,0.5766,ok,446235.134
Aegis-Dawn,461,67.9,0.693,ok,668681.445
Caelum-Elysium,250,22.0,0.2652,ok,160404.996
Caelum-Fenix,140,27.7,0.2185,ok,128374.691
Aegis-Boreas,40,81.9,0.3937,ok,106364.124
Caelum-Fenix,474,42.9,0.3375,ok,172448.607
Caelum-Dawn,117,10.9,0.1182,ok,119670.664
Elysium-Fenix,485,15.0,0.0987,ok,165930.765
Boreas-Fenix,287,67.4,0.6103,ok,522450.788
Caelum-Dawn,368,33.7,0.3668,ok,184016.235
Aegis-Elysium,240,45.0,0.2229,ok,181097.394
Aegis-Dawn,139,21.9,0.2239,ok,136469.755
Elysium-Fenix,384,24.3,0.1601,ok,180322.091
Boreas-Dawn,35,9.5,0.0472,ok,71001.993
Caelum-Dawn,179,22.0,0.2392,ok,139126.375
Aegis-Dawn,476,47.1,0.4809,ok,277007.503
Boreas-Fenix,33,34.9,0.2065,ok,156715.191
Dawn-Fenix,408,70.2,0.4473,ok,151578.231
Dawn-Elysium,360,2.4,0.0346,ok,101627.493
Aegis-Dawn,361,56.1,0.572,ok,386741.593
